"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"3715","XM_022484268.1",134.662343796707,-0.749681602669662,1.6544019016662,-0.45314358132364,0.650445355141855,0.842865125074802,0,149.221472596797,145.679168646273,124.147179823792,158.638596591849,146.258135930577,170.951071380732,241.562099531673,123.107644484442,154.63686531123,67.0835474664097
"3716","XM_022465110.1",17.4740569976553,2.65090280953596,5.85957219911813,0.452405520309985,0.650976870837339,0.843326871962043,0,50.0883264660577,55.0966086546803,0,43.1171570224,0,0,20.9446907108387,22.9678441202317,0,0
"3717","XM_022482530.1",3116.12675712694,-0.183803461609142,0.407417565891501,-0.451142702222345,0.651886702640455,0.844278339120568,2518.86241996241,4069.67652536719,2042.30988352179,3868.26847609689,2726.95679885066,2827.65729465782,3394.15581723198,2667.65544020382,3005.11272469112,3721.10298114007,3435.63596667255
"3718","XM_022461850.1",38.0317803467295,1.00729355178881,2.23672662300792,0.450342720217733,0.652463339877462,0.844570722820677,0,55.3058604729388,41.0889962848464,42.367688352564,46.3712820806943,37.5020861360454,23.8295432833747,0,69.8222461255045,43.363777044948,58.6981040331085
"3719","XM_022488259.1",79.3227808173436,-1.08008539166493,2.39818150491437,-0.450376833217842,0.652438746548406,0.844570722820677,0,65.7409284867008,81.2441517450371,88.6765570169945,77.2854701344906,90.0050067265089,132.616588707477,146.612834975871,87.2778076568806,103.09124354082,0
"3720","XM_022440707.1",28.4975826214399,-1.35808797716078,3.01745853545694,-0.450076765331632,0.652655089588262,0.844591828300509,0,0,37.353632986224,24.6323769491651,43.1171570224,40.3147425962488,74.5968311479556,19.5483779967828,17.4555615313761,56.454728605687,0
"3721","XM_022466307.1",21.2827490868576,-2.64080745774974,5.87450663273053,-0.449536892687491,0.6530444007064,0.844868515184255,0,0,42.0228371095019,0,34.9818443766641,0,0,85.1750755574108,36.7485505923708,35.1819323194861,0
"3722","XM_022472225.1",13.92033940417,-2.06872075927355,4.60639641329525,-0.449097423161994,0.653361379242596,0.845051499106355,0,0,31.7505880382904,0,0,24.3763559884295,16.5770735884346,45.3801632068172,21.1304165906132,13.9091360332852,0
"3723","XM_022466453.1",550.617017553059,0.224028996768602,0.499331001141074,0.448658297315106,0.653678172385045,0.845234145007147,793.508908805855,748.194376586738,457.582004081243,422.691588447674,636.181448896543,409.710291036296,845.430753010164,469.161071922787,374.835216042182,511.365295341368,388.126238912799
"3724","XM_022473607.1",1009.49597181907,-0.128763117629576,0.287155406566261,-0.448409170383716,0.653857924708273,0.845239540694314,947.215234966795,1264.73024326796,1066.44622175669,820.750799946182,820.853045954747,1001.30569983241,923.135785455951,1037.46034654354,1335.80981403268,985.912289418158,900.836208834645
"3725","XM_022478332.1",29.1337779965294,-0.661755499402476,1.47925977836124,-0.447355839104599,0.654618155688971,0.845853766622826,0,25.0441632330289,37.353632986224,12.8088360135659,49.6254071389887,33.7518775224408,36.2623484747007,34.9078178513978,36.7485505923708,36.0001167920323,17.968807357074
"3726","XR_002637599.1",1948.33768414261,-0.143025726343312,0.319779237979098,-0.447263953867639,0.654684489912059,0.845853766622826,1648.50034807609,1730.13427668174,1806.04815488393,2201.1492041774,2579.70763996284,1539.46063588466,2399.53140192591,1864.77562962167,1638.06664265493,1808.18768432708,2216.15290737246
"3727","XM_022482035.1",21.8407904714233,-2.12902910929247,4.76347816025884,-0.446948435085673,0.654912291467814,0.845921054769535,0,37.5662448495433,0,0,21.1518128789132,27.1890124486329,0,51.6635704200688,56.0415396533654,46.6365149351328,0
"3728","XM_022444270.1",432.944179724096,0.0885207784469166,0.198330294362028,0.446330091586174,0.655358822744443,0.8462707544774,468.804294790868,489.404689845439,429.566779341576,434.515129383273,461.272227013223,355.33226613903,450.689188185565,418.195657859746,448.332317226924,387.001255514347,419.272171665061
"3729","XM_022461270.1",150.635914156937,-0.742798759114781,1.66826668392315,-0.445251809122025,0.656137789653394,0.846822337638455,0,193.048758254598,134.473078750406,143.853081383124,177.349815677042,163.134074691797,189.600279167721,199.672718109996,185.580180491472,181.636952905254,88.6461162948985
"3730","XM_022485712.1",68.0335050690997,-0.658202199382792,1.47755059357541,-0.445468468047556,0.655981242045967,0.846822337638455,0,37.5662448495433,81.2441517450371,87.6912619390279,86.2343140448,89.0674545731077,76.66896534651,87.2695446284946,92.7900902457362,67.9093112213337,41.9272171665061
"3731","XM_022434124.1",34.1306936947763,1.65051558976935,3.71581604598294,0.444186571494485,0.656907700102342,0.84705163297667,0,0,69.1042210245143,61.0882948339295,28.4735942600755,87.1923502663055,60.0918917580754,44.6820068497892,24.8052716498503,0,0
"3732","XM_022436059.1",137.000482105377,0.760603934234251,1.71219029475583,0.44422862141192,0.656877301218991,0.84705163297667,0,176.352649432578,156.885258542141,171.441343566189,187.112190851925,225.012516816272,65.2722272544612,127.762613336116,135.969637191772,185.727875267985,75.4689908997109
"3733","XM_022485473.1",19.9019850684293,-0.955426475222222,2.15147181341296,-0.44408040545351,0.656984452579532,0.84705163297667,0,16.6961088220192,25.2137022657012,17.7353114033989,29.2871255246491,14.063282301017,31.0820129783149,23.7373161389505,27.5614129442781,33.5455633743938,0
"3734","XM_022488853.1",39.5140049238119,-0.667493977908526,1.50325566787924,-0.444032237610129,0.657019276596362,0.84705163297667,0,33.3922176440385,58.8319719533027,28.5735572610316,63.4554386367396,30.0016689088363,42.4787510703636,59.3432903473763,29.3988404738966,55.6365441331409,33.5417737332049
"3735","XM_022471396.1",29.1448498065732,-1.75639128402731,3.95949047158788,-0.443590228750555,0.65733887153002,0.847236767749804,40.3479106172469,0,0,60.1029997559629,20.3382816143396,0,47.6590865667494,0,56.0415396533654,61.3638354409642,34.7396942236765
"3736","XM_022430607.1",99.8695080589333,-1.51554452629951,3.42117192719134,-0.442989875561069,0.657773057841581,0.847569459435056,0,205.570839871112,169.025189262663,67.0000653017292,45.5577508161208,0,191.672413366275,0,47.773115770082,225.818914422748,146.146299837535
"3737","XM_022439338.1",82.1347547412357,-0.629808326929032,1.42283830928963,-0.44264223335642,0.65802453179458,0.84766660317343,0,72.001969294958,68.1703801998587,119.220704433959,113.080845775728,90.0050067265089,90.1378376371131,90.7603264136344,105.652082953066,80.1820783095265,74.2710704092393
"3738","XM_022430861.1",129.693682410906,0.25146882392197,0.569255454769438,0.441750398375753,0.658669835421875,0.848067333141251,122.965060928752,269.22475475506,113.928580607983,92.6177373288609,109.01318945286,114.381362714938,121.219850615428,140.329427762619,101.977227893829,141.545913750491,99.427400709143
"3739","XM_022465831.1",498.71516815967,0.331063187182655,0.74947739895196,0.441725377770698,0.658687943210456,0.848067333141251,595.612013873644,204.527333069736,437.971346763476,863.118488298746,531.235915766551,449.087481479143,523.213885134967,192.691154539716,656.880341838628,539.183567407939,492.345321583828
"3740","XM_022448980.1",65.1898969608732,-1.05467411200342,2.39319999886649,-0.440696186070097,0.659432958060565,0.84846201077662,0,0,76.5749476217591,108.382458576327,73.2178138116226,73.1290679652884,73.5607640486785,19.5483779967828,140.563206015818,49.0910683527713,103.021162180558
"3741","XM_022468369.1",106.286199742793,-1.46402854194616,3.32432607952339,-0.440398597166513,0.659648440767088,0.84846201077662,0,69.9149556922056,141.943805347651,0,138.300314977509,143.445479470373,157.482199090129,245.052881316813,139.644492251009,133.364069025029,0
"3742","XM_022475534.1",179.523202574034,0.277283066489019,0.629719198405053,0.440328113215096,0.659699481997692,0.84846201077662,111.437086466682,171.135115425697,246.533977709078,200.014900827221,183.044534529057,222.199860356069,175.09533977784,259.016008457372,177.311756608189,157.091418728868,71.8752294282961
"3743","XM_022477205.1",121.623768637302,-1.11797337224543,2.53630927862338,-0.440787478746372,0.659366859132227,0.84846201077662,0,75.1324896990866,139.142282873684,165.52957309839,168.400971766732,74.0666201186896,178.203541075672,215.730314321639,158.018767547194,163.636894509238,0
"3744","XM_022441197.1",39.3840767876497,-2.08469192312384,4.74028654165135,-0.439781836985239,0.660095123779344,0.848744104132949,0,46.9578060619291,0,0,32.5412505829434,69.3788593516839,93.2460389349446,130.555238764228,0,60.545650968418,0
"3745","XM_022486277.1",82.1578918370032,-1.09782145743362,2.50010030330085,-0.439110965261746,0.660581134172637,0.849142210923117,0,51.1318332674339,110.193217309361,46.3088686644305,105.759064394566,104.068289027526,109.823112523379,137.536802334508,104.733369188257,134.182253497575,0
"3746","XM_022485609.1",236.061787535285,0.153190075496121,0.349085353405691,0.438832720999584,0.660782749159695,0.849174627457227,215.188856625317,316.18256081699,207.312663073543,274.897326752683,186.298659587351,254.076633571707,219.646225046758,252.73260124412,232.434582496745,228.273467840387,209.63608583253
"3747","XM_022458135.1",71.1164188552395,-0.246086305522808,0.561426051340168,-0.43832363128747,0.661151697812865,0.849422010480686,88.3811375425408,99.1331461307393,53.2289270053691,54.1912292881633,68.3366262241811,53.4404727438646,74.5968311479556,116.592111623669,39.5046918867986,63.0002043860566,71.8752294282961
"3748","XM_022477594.1",66.1432518333973,1.37657339424339,3.14354708641942,0.437904493363688,0.661455518206104,0.84958560956355,0,52.1753400688102,98.0532865888379,102.470688108527,132.605596125494,104.068289027526,55.9476233609667,96.3455772698581,0,85.9093696173499,0
"3749","XM_022478357.1",62.0960225925022,-0.69457637587196,1.58723471387019,-0.43760155306732,0.661675145179992,0.849641010641899,0,87.654571315601,68.1703801998587,30.5441474169648,54.5065947264302,80.6294851924975,74.5968311479556,38.3985996365376,86.3590938920713,86.727554089896,75.4689908997109
"3750","XM_022442443.1",384.451185651307,-0.120170472753143,0.276092091469981,-0.435255034337733,0.663377319544956,0.850714836322852,332.389930323034,423.663761358738,377.271693160862,356.676818223911,407.579163551366,384.396382894465,364.695618945561,541.769333053695,329.818241566528,381.273964206524,329.428134879691
"3751","XM_022451879.1",121.019548019115,-1.81331864946946,4.16045939060631,-0.435845775484232,0.662948629356316,0.850714836322852,0,164.87407461744,0,189.176654969588,181.417471999909,0,316.000465279534,204.559812609191,69.8222461255045,205.364302609093,0
"3752","XM_022458827.1",35.3892635599596,0.708616675272775,1.6335902511095,0.433778712129005,0.664449141667134,0.850714836322852,42.2692396942586,75.1324896990866,28.9490655643236,16.7500163254323,40.6765632286792,35.6269818292431,31.0820129783149,34.9078178513978,41.3421194164171,42.5455925724018,0
"3753","XM_022461637.1",97.9660471981396,0.174232438884011,0.401328980630357,0.434138692427217,0.664187729624968,0.850714836322852,84.5384793885172,68.8714488908294,105.524013186083,122.176589667859,125.283814744332,97.5054239537179,88.0657034385587,94.9492645558021,96.4649453049733,74.4547870017032,119.79204904716
"3754","XM_022461953.1",85.9055876043877,0.140488312838875,0.322420196927333,0.435730497585852,0.663032275783738,0.850714836322852,90.3024666195525,81.3935305073438,84.0456742190039,85.7206717830947,80.5395951927849,103.130736874125,65.2722272544612,90.0621700566064,93.7088040105455,78.5457093644341,92.2398777663134
"3755","XM_022463719.1",251.892601424178,-0.105290640531276,0.242288716262641,-0.43456683478871,0.663876872550127,0.850714836322852,251.69410908854,259.833193542675,224.121797917344,256.176720271317,274.160036161298,202.511265134645,204.105218557601,248.543663101953,297.663259798203,274.091798302973,277.917553789412
"3756","XM_022470360.1",15.0868421216728,-1.59616360304374,3.67578219366681,-0.434237808157907,0.66411576050822,0.850714836322852,0,0,18.676816493112,15.7647212474657,0,39.3771904428476,14.5049393898803,26.5299415670624,18.3742752961854,32.7273789018476,0
"3757","XM_022470796.1",138.464646485467,-0.129257561963713,0.29748566417314,-0.434500137420011,0.663925295044924,0.850714836322852,134.493035390823,134.61237737753,131.671556276439,144.838376461091,135.046189919215,137.820166549967,130.544454508922,175.237245614017,114.839220601159,121.091301936836,162.917186704138
"3758","XM_022473667.1",14.0745069404418,-2.54682586439794,5.85180581495604,-0.435220502001068,0.663402382450083,0.850714836322852,0,0,16.8091348438008,0,0,37.5020861360454,0,42.5875377787054,35.8298368275615,22.0909807587471,0
"3759","XM_022474988.1",36.5131144074221,-1.332557665122,3.05937704999482,-0.435565032797855,0.663152345503203,0.850714836322852,0,97.0461325279869,33.6182696876016,0,19.524750349766,27.1890124486329,59.0558246587982,101.232671769054,23.886557885041,40.0910391547633,0
"3760","XM_022482615.1",19.1759611280809,-2.54971999127877,5.87804268475695,-0.433770240881501,0.66445529384585,0.850714836322852,0,0,26.1475430903568,0,42.3036257578264,0,0,43.9838504927613,47.773115770082,50.7274372978637,0
"3761","XM_022461783.1",332.854534720595,0.145018346988258,0.334595475989572,0.433413950261472,0.664714067649882,0.850819867499743,255.536767242564,296.355931590842,310.968994610314,317.265015105247,523.100603120815,367.520444133244,335.6857401658,411.912250646495,250.808857792931,303.546439314636,288.698838203656
"3762","XM_022488898.1",266.256937000802,0.436426260850097,1.00773656796811,0.433075740944939,0.664959745979933,0.850908085366134,219.03151477934,781.586594230776,165.289825964041,163.558982942457,174.909221883321,255.014185725108,209.285554053987,409.817781575411,106.570796717875,306.000992732275,137.760856404234
"3763","XM_022479948.1",124.372414173869,-0.678198416005921,1.56756256121397,-0.432645198849801,0.665272547744212,0.851082127249704,0,131.481856973402,129.803874627128,134.000130603458,148.062690152392,135.007510089763,144.013326799525,154.292554903178,119.432789425205,136.636806915214,135.365015423291
"3764","XM_022471322.1",29.9050241081931,2.04560741542509,4.73662003597832,0.431870701024592,0.665835390341911,0.851349686349524,0,76.1759965004628,0,29.5588523389982,56.9471885201509,65.6286507380794,0,76.0990429160473,0,24.5455341763857,0
"3765","XM_022478970.1",146.736982187005,-1.83793472864301,4.25483992844042,-0.431963307563651,0.665768081456616,0.851349686349524,0,90.7850917197297,242.798614410456,0,298.565974098506,0,255.908573521459,294.621982665798,248.971430263312,182.4551373778,0
"3766","XM_022435505.1",80.8854142234518,0.171097875804545,0.396611835417066,0.43139881497642,0.666178411417698,0.851469337644747,76.8531630804702,101.220159733492,76.5749476217591,62.0735899118961,79.7260639282113,90.94255887991,75.6328982472328,56.5506649192645,91.871376480927,75.2729714742494,103.021162180558
"3767","XM_022441106.1",19.4666302351401,-0.921100484904264,2.13713603094964,-0.430997592836883,0.666470120768977,0.851469337644747,0,25.0441632330289,29.8829063889792,0,17.8976878206189,25.3139081418306,21.7574090848204,18.1520652827269,24.8052716498503,23.7273497038395,27.5521712808468
"3768","XM_022459043.1",80.357570019369,-0.673895750256233,1.563151010839,-0.431113657978911,0.666385730189864,0.851469337644747,0,94.9591189252345,86.8471966929707,80.7941963932616,74.8448763407698,100.318080413921,82.8853679421729,135.442333263424,78.0906700087879,100.636690123181,49.1147401093357
"3769","XM_022462678.1",7.85831782211298,-1.8483059671116,4.29284144628491,-0.430555376954615,0.666791693143985,0.851469337644747,0,0,13.0737715451784,0,8.13531264573585,9.37552153401134,23.8295432833747,18.8502216397548,0,0,13.1771253951876
"3770","XM_022471952.1",93.945385573671,1.44087610361838,3.34678367223713,0.430525616451104,0.666813336709742,0.851469337644747,0,199.309799062855,195.17273235302,76.8530160813952,111.453783246581,100.318080413921,0,122.87551883692,74.4158149495508,153.000496366137,0
"3771","XM_022489849.1",242.541537948374,-0.103276200421858,0.24047114003626,-0.429474407641122,0.667578014559129,0.852219719461057,226.716831087387,221.223441891755,229.724842865277,230.559048244186,293.684786511064,229.700277583278,211.357688252541,273.677291954959,247.134002733694,261.000846742234,243.177859565735
"3772","XM_022478248.1",596.198843595236,-0.789202327965749,1.8396541196649,-0.428994950479879,0.667926899429881,0.852439049272388,0,701.236570524808,619.136466746662,541.912292881633,628.859667515381,693.788593516839,732.499439188953,872.695446284946,579.708385594649,634.911150695843,553.43926659788
"3773","XM_022460959.1",64.6219997623486,0.702373445861021,1.64474102458705,0.427041969137583,0.669348759204403,0.853445994193285,61.4825304643762,92.8721053224821,78.4426292710703,79.808901315295,78.9125326636377,42.189846903051,68.3804285522927,62.1359157754882,76.2532424791694,70.3638646389723,0
"3774","XM_022462701.1",294.444425748661,0.0969088351825287,0.226846196976084,0.427200616427992,0.66923321238785,0.853445994193285,293.963348782799,242.093577919279,310.035153785659,311.353244637447,296.125380304785,318.767732156386,231.042963138807,275.073604669015,357.379654510806,288.000934336259,315.053088994031
"3775","XM_022466025.1",33.2367877046228,-2.50857771906198,5.87011405953317,-0.427347355370038,0.669126345692421,0.853445994193285,0,0,43.8905187588132,0,0,84.3796938061021,0,115.893955266641,85.4403801272621,36.0001167920323,0
"3776","XM_022467191.1",25.3007057656677,-1.27294720185611,2.98247848694533,-0.426808510917333,0.669518806940474,0.853445994193285,0,0,29.8829063889792,53.2059342101967,13.8300314977509,33.7518775224408,35.2262813754235,15.3594398546151,56.9602534181747,40.0910391547633,0
"3777","XM_022487082.1",21.2114915936203,-2.50622132913098,5.87693343205422,-0.426450521876161,0.669779594113467,0.853445994193285,0,0,37.353632986224,32.514737572898,0,0,36.2623484747007,0,70.7409598903138,56.454728605687,0
"3778","XM_022490308.1",19.5176080277063,-1.60074152415424,3.75271680153858,-0.42655537542773,0.669703206474153,0.853445994193285,0,18.7831224247717,16.8091348438008,0,0,42.189846903051,0,27.9262542811183,41.3421194164171,40.0910391547633,27.5521712808468
"3779","XM_022457826.1",324.913670417018,0.228608800926674,0.536691084134753,0.425959751679562,0.670137174150434,0.853449829724917,355.445879247175,465.404033413787,318.439721207559,302.485588935748,291.244192717343,284.078302480544,160.59040038796,420.988283287858,293.069690974157,396.001284712356,286.302997222713
"3780","XM_022468768.1",18.8247073468158,-1.57251604341732,3.69079267188667,-0.426064583739806,0.670060786189304,0.853449829724917,0,0,18.676816493112,23.6470818711985,36.6089069058113,18.7510430680227,24.8656103826519,34.2096614943699,0,0,50.3126605998073
"3781","XM_022431344.1",124.535629731194,1.08699031359426,2.55336851480814,0.425708356349783,0.670320372243572,0.853457358365658,0,218.092921487626,215.717230495443,100.500097952594,216.399316376574,119.069123481944,115.003448019765,191.29484182566,103.814655423447,90.0002919800808,0
"3782","XM_022467797.1",54.1340812487077,-1.28989985981186,3.03362190655123,-0.425201260917278,0.670689965079828,0.85370001273984,0,0,49.4935637067467,94.5883274847941,113.894377040302,45.9400555166556,60.0918917580754,61.4377594184602,80.8468113032157,89.1821075075346,0
"3783","XM_022469122.1",9.42406346052744,-0.925466808246986,2.17782496787865,-0.424950040474764,0.670873094808495,0.85370001273984,15.370632616094,9.39156121238583,8.40456742190039,0,7.32178138116226,9.37552153401134,10.3606709927716,11.1705017124473,25.7239854146595,6.54547578036951,0
"3784","XR_002633664.1",17.2323710219587,0.925735107935793,2.17965149426437,0.424717029475498,0.671042968053086,0.85370001273984,0,19.8266292261479,26.1475430903568,21.6764917152653,26.0330004663547,25.3139081418306,21.7574090848204,6.28340721325161,14.6994202369483,27.8182720665704,0
"3785","XM_022435575.1",24.5981076998464,1.29477452523173,3.05464126926196,0.423871221233309,0.671659733339383,0.85380775186052,0,49.0448196646815,52.2950861807135,17.7353114033989,14.6435627623245,39.3771904428476,0,28.6244106381462,38.5859781219893,30.272825484209,0
"3786","XM_022471874.1",31.3414912727306,-0.661174264183421,1.55961223937339,-0.423935031728826,0.671613194863898,0.85380775186052,0,34.4357244454147,41.0889962848464,47.2941637423971,34.1683131120906,12.1881779942147,66.3082943537383,33.5115051373419,26.6426991794688,33.5455633743938,15.5729663761308
"3787","XM_022480905.1",25.6450234909162,-1.28286664529569,3.02314643800202,-0.424348165596478,0.671311917212683,0.85380775186052,0,0,42.9566779341576,32.514737572898,27.6600629955019,19.6885952214238,0,52.3617267770968,47.773115770082,35.1819323194861,23.958409809432
"3788","XM_022430979.1",23.8475054467543,-1.46478678068136,3.47806155229826,-0.421150332924225,0.6736453094951,0.855428256372833,0,44.8707924591767,19.6106573177676,0,0,17.8134909146215,0,12.5668144265032,52.3666845941284,54.0001751880485,61.0939450140517
"3789","XM_022478242.1",171.20691331253,0.172222051019307,0.408597504279558,0.421495601944438,0.673393222057048,0.855428256372833,188.290249547152,154.439006603678,230.658683689933,167.500163254323,122.843220950611,183.760222066622,186.492077869889,117.290267980697,193.848604374756,164.455078981784,173.698471118382
"3790","XM_022484062.1",81.1421306373937,1.36908155088925,3.2491270914433,0.421369036161983,0.673485625869624,0.855428256372833,0,134.61237737753,71.9057434984811,119.220704433959,106.57259565914,141.570375163571,0,83.0806064863269,126.782499543679,108.818534848643,0
"3791","XR_002640007.1",86.69081108341,0.14092948841207,0.334518434519805,0.421290649091945,0.673542857585597,0.855428256372833,109.51575738967,88.6980781169773,79.3764700957259,89.6618520949611,87.8613765739472,70.316411505085,62.1640259566297,79.5898247011871,106.570796717875,90.0002919800808,89.8440367853702
"3792","XM_022459267.1",479.685502284815,-0.132823465868446,0.316074986583244,-0.42022770388844,0.674319118190148,0.856058078841606,643.645240798938,418.446227351857,407.154599549841,464.073981722271,453.136914367487,462.213211626759,557.404099411113,678.607979031174,366.566792158899,364.092090283054,461.199388831567
"3793","XM_022458749.1",33.3471174232281,-0.626877731240177,1.49492257381398,-0.419337925736736,0.674969182943377,0.856431641193837,0,57.3928740756912,27.0813839150124,31.5294424949314,29.2871255246491,35.6269818292431,36.2623484747007,43.9838504927613,49.6105432997006,39.2728546822171,16.7708868666024
"3794","XM_022484673.1",21.8700441300887,-1.97234582864686,4.70289040413308,-0.419390132271312,0.674931034566029,0.856431641193837,0,35.4792312467909,0,0,30.1006567892226,24.3763559884295,60.0918917580754,39.7949123505935,0,50.7274372978637,0
"3795","XM_022431537.1",30.043894126343,0.823619085768248,1.96657661689712,0.418808542058107,0.67535606152817,0.856696727324535,0,25.0441632330289,37.353632986224,18.7206064813655,34.1683131120906,36.5645339826442,0,12.5668144265032,56.9602534181747,54.0001751880485,55.1043425616937
"3796","XM_022463297.1",50.4894027142176,-0.245301344995241,0.587067185163817,-0.41784203102204,0.676062618126466,0.857141280921992,51.8758850793174,41.7402720550481,50.4274045314023,58.1324096000297,48.8118758744151,42.189846903051,81.8493008428958,46.0783195638452,30.3175542387059,39.2728546822171,64.6877064854665
"3797","XM_022487172.1",5.66757173552753,1.76547755652227,4.2239041947867,0.417972916786629,0.675966918898124,0.857141280921992,0,0,12.1399307205228,8.86765570169945,13.0165002331774,10.3130736874125,0,6.98156357027957,11.0245651777112,0,0
"3798","XM_022463178.1",41.3071870221464,-0.97067886980796,2.32723247217233,-0.417095791423832,0.676608343138623,0.857607310128839,0,50.0883264660577,25.2137022657012,53.2059342101967,47.1848133452679,41.2522947496499,64.236160155184,62.1359157754882,0,52.3638062429561,58.6981040331085
"3799","XM_022437030.1",369.778544587145,-0.128933013966929,0.310188050046722,-0.415660803011298,0.677658227375526,0.858143673662993,374.659170017292,385.054009707819,401.551554601908,308.397359403548,374.224381703849,351.582057525425,400.957967420262,529.202518627191,232.434582496745,347.72840083213,361.771988122424
"3800","XM_022461367.1",277.626241136388,-0.103268750267754,0.248472076982973,-0.415615112658436,0.677691666224594,0.858143673662993,247.851450934516,295.312424789465,246.533977709078,260.117900583184,327.853099623155,274.702780946532,332.577538867969,420.988283287858,198.442173198802,229.091652312933,220.417370246775
"3801","XM_022464900.1",89.4410552088448,-0.621917358323309,1.49745746201773,-0.415315542576626,0.677910924705347,0.858143673662993,0,89.7415849183535,94.3179232902155,93.6030324068275,110.640251982008,98.4429761071191,82.8853679421729,100.534515412026,117.595361895587,101.454874595727,94.6357187472565
"3802","XM_022477399.1",246.723801976511,0.113188205296828,0.272632837679042,0.41516717597342,0.67801952587883,0.858143673662993,251.69410908854,240.006564316527,235.327887813211,213.809031918753,288.803598923623,292.516271861154,262.124976117122,304.396171664189,196.604745669184,243.000788346218,185.677676023098
"3803","XM_022479144.1",28.603707841698,-1.20404506180599,2.89738661859464,-0.415562443092254,0.677730213654476,0.858143673662993,0,17.7396156233955,26.1475430903568,0,19.524750349766,42.189846903051,0,22.3410034248946,78.0906700087879,49.9092528253175,58.6981040331085
"3804","XM_022483040.1",201.070185095273,-0.695873824478837,1.67657903062157,-0.41505578429002,0.678101066600338,0.858143673662993,0,227.484482700012,200.775777300954,216.764917152653,218.026378905721,233.450486196882,240.367567032302,282.055168239295,206.710597082086,234.00075914821,152.135902289893
"3805","XM_022480929.1",1280.51792160553,0.30410721281299,0.733835836914505,0.414407688362077,0.678575559260165,0.858518460519957,1704.21889130943,1159.33605632896,1582.86019779124,1352.81014204815,558.082447497479,1723.22085795128,2305.24929589168,1236.43490829651,1205.35245942976,463.910595933689,794.221285182672
"3806","XM_022466580.1",27.7057859298406,1.61028961143596,3.88832709820759,0.414134297543604,0.67877575603518,0.858546108658265,0,44.8707924591767,39.2213146355352,0,31.7277193183698,85.3172459595032,0,28.6244106381462,34.9111230627522,40.0910391547633,0
"3807","XM_022463907.1",37.8509375261882,-0.56884223973053,1.37659367245802,-0.413224505612331,0.679442135464187,0.859163236176673,0,41.7402720550481,47.6258820574355,35.4706228067978,38.2359694349585,45.9400555166556,48.6951536660266,50.2672577060129,42.2608331812264,43.363777044948,22.7604893189604
"3808","XM_022454021.1",138.730811492023,-0.196559145460536,0.476428759795514,-0.412567758388264,0.679923327400411,0.859187010444009,149.863668006917,142.96043178854,135.406919575062,118.235409355993,122.029689686038,144.383031623775,189.600279167721,192.691154539716,74.4158149495508,87.5457385624422,168.906789156496
"3809","XM_022473386.1",60.6280313031268,-0.592372998028467,1.4351530387666,-0.412759463295682,0.679782853702549,0.859187010444009,0,68.8714488908294,65.3688577258919,73.8971308474954,67.5230949596075,54.3780248972658,53.8754891624124,73.3064174879355,73.4971011847416,67.9093112213337,68.2814679568813
"3810","XM_022487681.1",818.916480640264,-0.897882479244345,2.17685320865431,-0.412468087271442,0.679996366803422,0.859187010444009,432.299042327645,1087.334087034,1086.99071989912,203.956081139087,532.049447031124,967.55382230997,1539.59570952586,795.200090654843,0,901.6392887459,1461.46299837535
"3811","XM_022434555.1",662.844863834042,-0.757755632399531,1.8419778511459,-0.411381511416181,0.680792808717133,0.859313571968521,0,734.628788168847,637.813283239774,699.55950535629,770.414107551185,710.664532278059,788.44706254992,737.253113021522,743.239435730699,860.730065118591,608.543609159574
"3812","XM_022483647.1",2265.21018049095,0.157613362782582,0.382646987684405,0.411902792535704,0.680410673896335,0.859313571968521,2292.14558887502,1442.12639950191,1269.08968070696,3070.17946294394,2792.03930001654,3273.93211967676,1873.20931549311,2185.22939749751,2786.45884866651,2175.55251250032,1757.34935952184
"3813","XM_022486452.1",247.179192632728,-0.241314023350287,0.585958742502065,-0.411827669504286,0.680465739174179,0.859313571968521,174.84094600807,135.655884178906,256.80622678029,425.647473681574,158.638596591849,300.954241241764,296.315190393268,268.790197455763,243.459147674456,211.091593916917,246.77162103715
"3814","XM_022487685.1",87.3258505864735,2.09825641585721,5.10081215501559,0.411357319597431,0.68081054497049,0.859313571968521,0,168.004595021569,117.663943906605,271.941441518783,0,134.069957936362,0,139.631271405591,0,129.273146662298,0
"3815","XM_022459739.1",167.70659135156,-0.695257326136509,1.69137028121724,-0.411061571707497,0.681027387063883,0.859361950544045,0,230.615003104141,159.686781016107,160.603097708557,181.417471999909,176.259804839413,224.826560543144,226.900816034086,180.986611667426,200.455195773816,103.021162180558
"3816","XM_022455477.1",328.778795421455,0.176631437774497,0.431314096730477,0.409519278672851,0.682158621820302,0.860289714697267,330.468601246022,544.710550318378,412.757644497775,284.750277532349,165.960377973011,257.826842185312,204.105218557601,261.808633885484,397.803060162414,437.728692812211,318.646850465446
"3817","XM_022486706.1",83.7816807098638,0.39178773861024,0.957147904936864,0.409328314453223,0.68229873924266,0.860289714697267,136.414364467835,33.3922176440385,134.473078750406,78.8236062373284,69.1501574887547,87.1923502663055,41.4426839710865,128.460769693144,95.546231540164,71.1820491115185,45.5209786379209
