"","TranscriptID","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"295","XM_022435130.1",7.34489258702402,7.29730711121149,6.74656526002562,6.81142495748106,7.35574449334875,6.48130740071175,5.94557014409397,7.08944936208761,6.77875967161896,6.93801793132054
"296","XM_022435131.1",9.13552348117674,8.81291126330658,8.77109853010294,8.96166068859769,8.84795153455875,8.9426950776149,9.22781558678415,8.63438505430455,8.83337761881912,8.78286932061935
"297","XM_022435197.1",8.18750773557433,8.13783793745863,8.2294651329412,8.33240476466443,8.40938724366036,8.852644943231,8.88225568686465,8.26256274112429,8.23093578293931,8.40930133380286
"298","XM_022435214.1",3.51952927160869,3.51934869416871,3.72317926004568,3.872729744663,3.85370188292953,3.72295901084675,3.51895888223666,3.71945745134725,3.71516168337608,3.51978266989277
"299","XM_022435256.1",4.25760078319054,4.89305212211263,4.25728725458971,4.79397207510946,4.98731894104381,4.25756075298319,4.2557301292692,5.14294099693045,4.96986506600047,4.25842898607439
"300","XM_022435291.1",8.29656876457792,7.87593201314626,7.75976745222422,7.66990233072934,7.72114791725412,7.75541742371364,7.65741412141,7.37095492191946,7.71555248276058,7.46130397674869
"301","XM_022435302.1",6.56264996165137,6.65222200608716,6.35150914191904,5.99914863791074,6.62924979061212,5.86966215375043,5.75572403886751,6.208923228948,5.87945333049603,5.93794393076737
"302","XM_022435306.1",6.32439999865782,6.23307321623497,4.95571562161129,5.624300930295,6.54314549503339,4.95659018815013,5.49253736564459,6.21718601421398,5.56711414354077,4.9593577747911
"303","XM_022435309.1",5.90494992151078,5.58106539524526,4.90588747559044,5.12884634443106,5.24486720394798,4.40120900814971,4.7498616838041,4.39996460645703,4.39889161170446,4.40291105195395
"304","XM_022435310.1",6.73725135613729,6.5451052195754,6.55663111753563,6.72101333937551,6.55361377150518,6.71555972844975,6.9412837549277,6.54202177424433,6.68304265192921,6.5772463765005
"305","XM_022435342.1",4.23770272395373,3.90797443880189,3.90813404120486,4.14306880368377,4.21000316058049,3.90829126279617,4.3301503638645,4.39954372239513,4.4616110448373,3.90879071461233
"306","XM_022435346.1",5.34827185029562,6.09495461823767,6.15564813628145,6.07154462362953,6.25104127785618,6.18888444705104,6.11987402389006,6.25642815131026,6.30191854506464,6.17164788969836
"307","XM_022435373.1",9.28546166949449,9.57533667562254,9.10945005119513,8.89708560106411,8.84053595705418,8.56097272950423,8.22544574053033,9.0777210617108,8.68977527932689,8.82111101061374
"308","XM_022435408.1",5.72151455359455,5.96916895900414,6.05649106322925,5.98499525358099,5.89191876233749,5.09355521323598,5.08961473334509,5.67516899433394,5.5733487475407,5.69714364721905
"309","XM_022435436.1",4.28327361627969,4.2816464625342,4.28241159489291,4.27984567681706,4.28170175083325,5.6956875748966,6.18579438170103,4.95759877537267,5.31461280494654,5.07522542131474
"310","XM_022435441.1",5.60997103392551,5.61561206429868,5.59363348456238,5.60390045244535,6.03002258333661,5.50469068654208,5.21549738056707,5.3907788526358,5.33927400145104,5.18377926685713
"311","XM_022435450.1",3.03910354578789,3.1400135810213,3.20249822659008,3.29828603722959,3.2297610948464,3.03909509981913,3.14445318034962,3.03896166531332,3.03884704768932,3.26429290547649
"312","XM_022435482.1",7.58900924198531,7.79863169139171,7.82702997284096,7.84996486976588,7.7950726761323,7.63382488780832,7.62889802883585,7.67921875452886,7.60223200528696,7.69810399035857
"313","XM_022435499.1",4.93484365955298,4.23810236541685,4.56460389984779,4.54134177869124,4.56074412497098,4.23853629348223,4.23709594490957,4.64085989991224,4.8781571409845,4.6201433104499
"314","XM_022435505.1",6.45337530756363,6.30081418590034,6.19722089876332,6.321908312751,6.39315116818131,6.29443364972034,6.15437460411837,6.39879949963915,6.2919266289615,6.46335165209423
"315","XM_022435531.1",10.5420711711398,10.4377559824134,10.2051874648775,9.91867407178999,10.2773340796926,9.63733157173724,9.58781623361353,9.89822838588839,9.93358986054442,10.1379904640344
"316","XM_022435532.1",7.32394455337211,7.30695820342557,7.20251619818986,7.60484306075867,7.4657276513508,7.69835200022923,7.87280412733561,7.30928303789996,7.53969313526031,7.52179491646539
"317","XM_022435537.1",6.45190416761651,6.3959986159555,6.52316329352851,6.57491978940513,6.59391951516661,6.2767286914239,6.18686711571022,6.27376865415733,6.42176203771619,6.3591801436248
"318","XM_022435557.1",6.85368469862119,6.80727935576368,6.45679002027883,6.1094653231522,6.7400112222763,5.9303597116036,5.83869347660928,6.26555450061193,5.94930533704483,6.06036142650936
"319","XM_022435575.1",4.71672793220187,4.74082055729254,4.44088084898017,4.40747239354648,4.64132527318241,4.22761354555047,4.54812090864017,4.63483739188205,4.56310009378492,4.22821929632167
"320","XM_022435589.1",6.73832466412507,6.57662344203029,6.53753643669575,6.74878261289848,6.55431841583702,6.73943397010218,6.96422019981247,6.49831493532295,6.67449433547963,6.58572187952214
"321","XM_022435612.1",5.68128178512964,5.59052555631214,5.68322633766955,5.72627931147254,5.61338991429586,5.36022776282511,5.567577894419,5.61182094709387,5.56472089115188,5.46802424291451
"322","XM_022435615.1",8.49537210280874,8.14263803664046,8.00151405485069,8.01972680652918,8.06981299390095,7.5531629779666,7.76902730226297,7.96550811090049,7.83317514627062,7.82392973270261
"323","XM_022435621.1",7.27120795405316,7.268479056871,6.96999677005581,7.00116323540102,7.22107212919177,7.26588301095543,7.40378251051946,7.52353057528357,7.25031316829039,7.36511499205836
"324","XM_022435628.1",5.90021031321276,5.87001603522749,5.34473917341788,5.28585633692321,5.68680000715283,5.51788831915429,5.56068647070855,4.92967063935281,5.26865701894128,4.93251841083647
"325","XM_022435632.1",6.14524952923006,6.15141230854427,6.48676391531756,6.62828176675088,6.05824051933313,6.73812532574699,6.87921847699158,6.31961703955516,6.60194759843962,6.42270080977962
"326","XM_022435640.1",7.8703440429612,6.91078374221414,7.01423887338114,7.09507758908948,7.47943011686766,6.94363058395222,7.34324384261955,6.71700517146757,7.1342613237827,6.60843596537717
"327","XM_022435683.1",5.0656467436238,4.92669560754029,4.93285595561438,4.97011709218142,4.86014217430756,4.39220876059316,4.79669691066988,4.39161050586745,4.39109586706115,4.72674177971552
"328","XM_022435687.1",10.6260420373968,10.5913351493632,10.4075487551609,10.3626056814624,10.4829906450243,10.0033377721444,9.93587889878568,10.6281318893194,10.3702825243665,10.3875409454199
"329","XM_022435690.1",3.69080433888864,3.663212549159,3.3608864451765,3.36063563311368,3.51043106588241,3.36096037279707,3.50270028432721,3.63767134181698,3.48469796315657,3.36119540496748
"330","XM_022435704.1",4.80485524269346,5.06942882138272,5.11452220084232,5.36965351221382,5.3867816110193,5.52386442479189,5.64628562824248,5.18369635742818,5.37198168302882,5.57349582253018
"331","XM_022435767.1",6.1538109106873,6.27600639433316,6.32115916999536,6.03146477419542,6.19682323572646,5.93114898754679,5.60075468920773,5.85210428614827,5.9256527852948,5.81265952183595
"332","XM_022435811.1",7.1968154795857,7.45145735890822,7.47005116284837,7.10468995692819,7.48900820039117,6.69701805301547,6.17764865449193,7.19075933067282,6.97460052660866,6.90491372237887
"333","XM_022435827.1",2.88075879043176,2.97148185285868,3.02445362757088,3.04763429563317,2.97182232867745,2.97029162916481,3.04576885544192,2.88063341674775,3.06327814513016,2.88091338752903
"334","XM_022435847.1",8.95335014128702,8.64585851705418,8.64696330101389,8.69558032353711,8.74819496762056,8.93512675792494,8.9010166087276,8.96279260818485,8.97694458898761,8.75124494639949
"335","XM_022435849.1",4.31103196827132,4.00493999674486,4.5441996697658,4.49775195500353,4.24790551019081,4.00526802461935,4.20768030308718,4.30655613305643,4.3760984478625,4.0057851594447
"336","XM_022435862.1",6.33002401708486,6.49096027505942,6.33792159477246,6.66143699071595,6.31027684746861,6.37946895383686,5.42484340527059,6.30539536332354,6.41135027381701,6.30137005149788
"337","XM_022435910.1",6.0495862832407,6.01983681576042,6.40738820515977,6.03564045729151,6.05737459001035,6.89653116107636,6.20444391751942,6.72880638556128,6.60544664294947,6.60344166080926
"338","XM_022435935.1",4.70546574348333,4.534939799807,4.71044662750287,5.19477265309235,4.75120791998153,4.68327828712484,4.81711467967545,4.57607559012265,4.76011299207681,4.62278598220083
"339","XM_022435972.1",6.85230684112819,5.73815723329013,5.83542655878215,6.17753619821776,5.73938014910124,6.05552620105058,6.66820217752427,6.00798350624558,6.61478402327078,6.35482701152018
"340","XM_022435988.1",8.90438717967953,8.34977469844647,8.39377426766062,8.5491443116404,7.93101920178495,8.33762451474738,8.04787140993134,8.34225451258595,8.70449178534902,8.4993882393123
"341","XM_022436017.1",8.22937794020409,8.1142500345059,7.98727608591721,7.79212926736413,8.19304635766341,7.97011804447501,8.24688646506882,7.74859761863336,7.79001654434447,7.91619097245363
"342","XM_022436059.1",7.19137270724825,7.10242043646133,7.16972216917861,7.23768765181978,7.38448842237726,6.51668220720136,6.95194937366822,6.99672729084327,7.23187865235878,6.60337476135098
"343","XM_022436060.1",7.20776147744751,7.32891470832064,7.52686698238458,7.28663420883353,7.44466065181998,6.98769834126711,6.94950319781048,7.06042008203344,7.04534118704547,7.01064111812095
"344","XM_022436068.1",6.57565764963717,7.09048948990895,6.99508708219201,6.84585783841379,6.76135077211695,6.76544225768939,6.27285111165472,6.91372613118436,6.7241585034037,6.7118651564368
"345","XM_022436139.1",12.2031749048846,12.2933423925792,11.9690296707756,11.9490560136402,12.1426827737802,11.901534225025,12.0898141987503,12.2199136799723,12.0149511155245,12.2004331602023
"346","XM_022436151.1",7.19285790719596,6.98001953929867,7.40665847363136,7.04353727785155,7.44596287914638,7.0917667113791,8.09017738910959,7.36840684319862,6.81301704305127,7.50930432348918
"347","XM_022436154.1",4.04243715426769,4.54807714539089,4.0421608425127,4.85153922324675,4.54956127530568,4.46746225809408,4.04078817786642,4.04184399350836,4.81353230700828,4.04316692663042
"348","XM_022436190.1",7.26324117821389,6.89050936338241,6.96924922172527,6.81857324079799,7.05871894120948,6.89503807955162,6.69305745423225,7.16005365152712,7.01696041091896,7.01062285469195
"349","XM_022436199.1",9.78580717865232,9.80528942217544,9.60323910078064,9.63544815478006,9.82968315439478,9.50242851602022,9.44511914425632,9.88869763991651,9.57641867568507,9.73805377565935
"350","XM_022436217.1",10.8711177971446,11.2143994088052,5.77364317872307,4.91810739671451,6.31961984712079,6.65155727003502,6.21734286761463,7.0693492302793,6.69546753924174,7.16625422033605
"351","XM_022436230.1",10.6854779898893,10.2508550363184,10.4365289055374,10.5207687744018,10.6954339504917,10.6682968155472,10.3492704477767,10.7164404150447,10.2082051223093,10.2615554493106
"352","XM_022436299.1",7.34048892104036,7.26790418493183,7.46654075799457,7.59866332188069,7.30975464100971,7.74970421704788,7.47009197299353,7.35026976606826,7.6032713150851,7.54874567325909
"353","XM_022436312.1",6.69291842605926,6.68200455262583,6.13790465121657,6.29687720673618,6.58695445954813,6.61175528717938,6.71048330425857,6.73589744348341,6.73296822051231,6.68913550353051
"354","XM_022436313.1",4.21231504076766,4.67754712707499,4.21193001704435,4.21078771345393,4.21161344168388,4.2122658922737,5.20390847070146,5.12401064970183,5.02244517886928,4.81403783975722
"355","XM_022436333.1",5.92787095680149,5.86231018964336,5.98352867687565,6.28870244726453,5.11668279935825,6.50662618309516,6.74405239214282,6.33345399566915,6.39751595889393,5.12191254480229
"356","XM_022436380.1",9.51821696637251,9.38105362234961,9.30480580611841,9.45034672646536,9.32272196766114,9.30670066373054,9.46869533269028,9.27674646764305,9.42146683078396,9.2883487567919
"357","XM_022436413.1",7.7898624143434,8.01452122792109,7.97233964190098,8.47374866341704,8.11696859714405,8.31579344743721,8.31876009422573,7.85345967027544,8.02443776955007,7.86396662467415
"358","XM_022436423.1",4.526874754875,4.52579862831981,5.22079248066933,5.19412088793078,4.52583515330255,5.23598828374871,5.88254905787747,5.20461238284885,5.55808313507378,4.52837902304213
"359","XM_022436485.1",5.91911235428796,6.23342505649822,4.57076490665245,6.15314385218177,4.5696706686758,4.57192332644453,6.31409282076505,4.56923758091122,6.25037501708453,4.5755806454613
"360","XM_022436489.1",7.12529003186959,7.25167092164766,6.72959314807437,7.22199798669231,6.52056868036807,7.49353987942185,7.27377941906539,6.98558226157429,6.79334510208989,7.28154018290374
"361","XM_022436494.1",7.00671831996192,6.65065949029065,6.71314200028954,6.48142569289172,6.22988471739353,6.65065800788225,6.85335608176355,6.55374006903009,6.60614838266192,5.39022347310576
"362","XM_022436509.1",5.98591158779145,6.37875173467997,4.99456153743147,6.31285939274191,6.44304896123605,4.99555023730693,6.42577576272535,5.96238555692527,6.00889219155317,4.99867699506246
"363","XM_022436554.1",6.53325763670782,7.07254570893978,6.71465106551625,7.03512592026616,6.65346612145983,7.33409258265518,6.24837536045259,7.54653774725573,7.4956355174746,7.47629052088134
"364","XM_022436594.1",7.44162807831911,7.85531271099005,7.14504137802348,7.79048723828886,7.75254473126139,7.91562360325905,8.08134759296817,7.76085772565057,7.85902773672788,7.71369952033891
"365","XM_022436660.1",6.95404255223341,6.10434504186574,4.74669044074193,6.089037208246,6.30021726312615,4.74835293758364,4.7371087492684,6.91637236752399,6.38690544343923,4.7535912498206
"366","XM_022436661.1",4.52431928119405,4.21654963247753,4.25560458740702,4.21847656916213,4.07947848807087,4.42130501932722,4.43360717208113,4.22474913784519,4.41260794164507,4.51072546094955
"367","XM_022436690.1",6.4723904609482,5.97941215158775,5.94814905216442,6.47300496867851,6.67399549089176,5.88789889040429,6.70372848545575,6.19354554544805,6.20652304924289,5.34651664421884
"368","XM_022436699.1",2.8546795007079,2.85457113754471,2.85462201727461,3.07189579299987,2.85457480961048,3.01483483309255,3.00029210331534,2.85455616701375,3.07295196016329,3.02597448243488
"369","XM_022436702.1",4.58952231944294,4.6852842717251,4.70788059050925,4.75081149813842,4.56045734829875,4.78939875064237,4.71308900524706,4.6036217408273,4.75921358076308,4.61689648183573
"370","XM_022436713.1",6.67864260815162,6.35435686950487,6.43286125812126,6.32956887737612,4.82616119959391,4.82874481697198,4.81977955060553,6.12792917376857,6.42449768116495,4.83293732186641
"371","XM_022436716.1",8.61762231681556,8.12677229325064,8.15939256913592,8.27280089948098,8.16051880283721,8.71187272007541,8.43684907661854,8.37435027572604,8.59304251538861,8.3949820221236
"372","XM_022436730.1",6.78562940297657,6.94402081260754,7.01525305008252,6.9841109493941,7.00052619562894,6.75471652138139,6.87811842801771,6.98667413327441,6.91806693579042,6.89991220067194
"373","XM_022436733.1",5.45799948314256,5.36392954528159,5.6923255650426,5.64840199806552,5.70206220159728,5.64303021163446,5.80960255882418,5.76619991046456,5.68048029118208,4.99223760785358
"374","XM_022436738.1",6.97766340631347,6.805534192358,6.90168132353996,6.84799976781889,5.26892208362034,6.55392328666754,5.26049450718695,6.96153232079063,6.99878770369245,6.74930017377008
"375","XM_022436739.1",7.48427606747449,7.46458185799803,7.37203306761173,7.48294910854134,7.51234138159128,7.5305418593383,7.6356378317712,7.45818855780948,7.48783149821485,5.44939648062527
"376","XM_022436740.1",10.2305910423628,10.0473932573953,9.86587969160452,9.70174349080691,10.0919463384867,10.4174034372507,10.46187928314,10.8110426545403,10.5735869902091,10.5193529342974
"377","XM_022436772.1",6.57065366303528,6.03195350212879,6.52695839961813,6.64643075098399,6.48320737516382,6.65571800978634,7.00086395289499,6.37275327801078,6.62445051067402,5.35438476273592
"378","XM_022436805.1",6.92822936150826,6.62678262476012,6.18395067510845,5.12318338355789,6.82157712342626,5.83821463592592,5.12017471313165,6.47308462877466,6.19663554489181,5.13298944150837
"379","XM_022436816.1",7.63757410451763,7.40348284319361,7.49767572191975,7.42812177748933,6.95898016084986,7.52111469885737,7.7489601854183,7.55554193554305,7.63184911835806,7.4445738326319
"380","XM_022436837.1",4.63567124736421,5.31546361925133,4.63500540455285,4.6330274485501,4.63445761490688,5.82016658882624,5.87032500639182,5.37261572128749,5.77552159959163,5.43742075375123
"381","XM_022436838.1",10.0119029898347,9.99512492143463,10.0257150861089,9.91750425461054,10.0360753323975,9.81179117213182,9.86530931210415,9.98441729802307,10.1093751830068,10.0732806711995
"382","XM_022436876.1",7.14124940650046,6.84966852176994,6.78305224893786,6.71609243078408,6.8986055896518,6.73928507858315,6.52088206728711,7.05281541593969,6.95286228952824,6.90295567689733
"383","XM_022436896.1",5.05123674621299,5.04952415359835,6.09839552408124,6.24272529291353,5.51513149672049,6.23831910935071,6.18051226213132,6.12935185187308,5.60920938947084,6.20182563163057
"384","XM_022436901.1",6.97320443561525,4.56618293278494,4.57104474930602,7.41334727840633,4.56653564085766,6.90628121431695,7.73753727470395,7.45158072014702,7.53673892679279,4.5905176818338
"385","XM_022436935.1",9.16904156528491,8.8611424511809,8.76453261479731,8.68241917942564,9.03234008455242,9.09690736064401,9.45014826535646,8.94938867297143,9.03452367453478,8.9422921570459
"386","XM_022436968.1",7.78406253687256,7.7265135409828,7.83088422495035,7.83737689392999,7.83609913895608,7.68127810634926,8.02212878830568,7.956694749628,7.92673010944352,7.96272296137365
"387","XM_022437001.1",7.80590571290612,7.66401830194004,7.82880605619188,7.92304694072339,7.83834829463723,8.03917359148292,8.26533734865693,7.91496924987556,7.92810603683222,7.72857710235257
"388","XM_022437003.1",7.71700861340036,7.67948278884279,7.54645548964622,7.93632389104727,7.60917961570932,7.77027208691335,7.85919773239266,7.4179117801714,7.71786105398663,7.18361870179985
"389","XM_022437007.1",5.15791219287465,5.12880702680084,4.69642693297136,5.44955178720144,5.32807178308119,4.69677462603115,5.4183220746006,5.09751186093774,5.35463578535031,5.1981321115826
"390","XM_022437024.1",7.26751552962195,7.28395793204698,7.34525617124208,7.19872764859651,7.31466092774342,7.47503064486444,7.01150075618068,7.82012909387701,7.70234533236585,7.72041097457673
"391","XM_022437030.1",8.56413272901571,8.60632923934905,8.34391377090566,8.53557390745068,8.47330868242246,8.60481313624279,8.88844052621667,8.07169463293075,8.46233921663799,8.50176461605099
"392","XM_022437068.1",8.88460273839016,8.82672572295375,8.67923987913737,8.69263448682396,8.99375744705802,8.42909016912698,8.56053706971271,8.77226281244817,8.65310308337629,8.48510776079682
"393","XM_022437089.1",7.67767049621821,7.56240956543178,7.65364408030308,7.66583880515259,7.63546192171419,7.48342741011751,7.27124357422883,7.7250839680892,7.65784813186638,7.45697547138825
"394","XM_022437106.1",4.07309902278164,4.11138495446238,4.10535355924513,3.84984307872144,4.02615362556952,3.70084107599021,3.70000235332295,3.7005507961691,3.97633459084646,3.70123969620172
"395","XM_022437121.1",5.45563010283887,5.54134572339613,5.48273003283952,5.48694318099585,5.53610264652077,5.31663909070078,5.13377361301313,5.42662599065664,5.49545238664964,5.40117644146059
"396","XM_022437125.1",4.43405331255355,5.55557569574471,4.43362242445112,5.11741488937959,5.28262850372133,4.43399830457832,4.43148076588968,5.13344856388721,5.47558676471482,4.43519098581034
"397","XM_022437165.1",4.46897917638191,4.32612598331746,4.4432848330281,4.36797814110836,4.47530987515448,4.07228549437866,4.48457651190436,4.23783124133013,4.07159438072926,4.2696516924145
"398","XM_022437174.1",5.21651679204487,5.27849315216642,5.11794592258106,5.15255594284016,5.14959909793194,4.92270978696276,5.05588683728761,5.01428757229491,5.05712717538825,4.93566580112679
"399","XM_022437181.1",8.55210406058572,7.55040447234339,7.24481831013438,6.99246454789397,7.57206956053866,7.56650896337429,7.4094051298149,8.30142831752702,8.33332377226803,7.88417383208795
"400","XM_022437244.1",11.0495757347179,11.1079712142904,10.957529087263,10.8381146186012,10.902253209673,10.2983919319757,9.30883946786475,11.1646533179752,11.0402545573852,10.9321072913861
"401","XM_022437259.1",5.96612257204047,5.83425064199537,5.93347865232905,5.97744277759794,5.77830186857172,6.06514538865309,6.22224135532462,6.04626093420644,6.02681548456305,6.10071885536415
"402","XM_022437260.1",5.71429205245979,5.74800518555578,5.78463672835758,5.78919152054674,5.72767929487257,5.70318957433278,5.99192893787397,5.81003501588004,5.69652303198997,5.90180734033448
"403","XM_022437269.1",6.32177085124024,5.88715939576279,6.27653742193979,6.3046956207296,6.27482233173918,6.46905973895573,6.4891895300621,6.37450072351406,6.23100307628896,6.38092130066104
"404","XM_022437282.1",8.53638532675361,8.23083878918854,8.40249024348729,8.41374490220565,8.2470970165135,8.4196707957596,8.68723772816877,8.54984179754082,8.51764922588294,8.40146774265491
"405","XM_022437285.1",7.22263266888097,7.12320148224768,7.18086499085363,7.36312055615815,7.09163154335824,7.12590583694446,7.19741861101677,7.09225882944573,7.10707701100934,7.07518651372167
"406","XM_022437287.1",8.20563608258064,8.38434192928141,8.14538216983062,8.19247899538856,8.34503357307707,8.12443979747542,8.27782548719334,8.10923105933833,7.96784341673194,7.86345656670657
"407","XM_022437291.1",6.42169594804873,5.79299017124337,6.37563520963582,6.17763638321359,6.62621244272207,5.00348007654973,4.99584175306214,6.40469111117682,6.42644862301495,5.0070640067503
"408","XM_022437305.1",8.13665518017643,7.1619597686664,6.93068197575637,6.70023944751966,7.14841269507695,7.14135786827969,7.07366848600457,7.8416732654134,7.83585370539679,7.48982367104838
"409","XM_022437309.1",6.92548933341494,6.88547422844292,6.38528196679512,6.85922138823815,6.81169080580925,6.93712121687346,7.3685890476246,7.19579121836567,6.95303730120712,7.11383257884922
"410","XM_022437314.1",4.36723750670215,4.54677811646812,4.71712241714438,4.85235099992684,4.36676087706742,4.81234600426786,4.56186463036619,4.85598218135929,4.92215376815858,4.97612357177639
"411","XM_022437317.1",6.02899874289942,6.3029189747872,5.83182511773354,5.89200386767967,6.55302444986599,5.07840849183296,6.45390162504761,5.89228240343516,5.91476130397415,5.08114751402282
"412","XM_022437329.1",8.79419387351164,8.5499156751223,8.28224714122037,8.64457233648421,8.53743243760975,7.94728213548694,8.56082842197133,8.65731834222987,8.74778039843654,8.63811726545876
"413","XM_022437336.1",5.05794445234656,4.99575619084764,4.66171837333295,5.4129812750803,5.39282726535138,5.02509478513099,5.34465200449274,5.33333673103029,5.21228032343549,4.66315369308711
"414","XM_022437339.1",3.82584132034969,4.15287034945013,4.44402776514241,3.82512182027787,3.82551052740436,3.82581813208931,3.82475873889005,4.32904376986815,4.28753252023016,4.19276577266311
"415","XM_022437341.1",7.75110122700903,7.67688584501434,7.76165353085458,7.40566991138179,7.84537044844776,7.48074387744941,7.89175252512043,7.42507413214937,7.34210556286053,7.6472029785177
"416","XM_022437355.1",4.66859957691358,4.66736896491746,4.66794731790263,5.36623614028587,5.46497022294147,5.83905086278423,5.64052198589977,5.78813344905218,5.69204717612662,4.67031933146991
"417","XM_022437368.1",5.45292300926896,5.57599141467693,5.50807797385759,5.5768443689084,5.53464792474885,5.30328863557923,5.33388731423862,5.4179976067445,5.38077434925807,5.33095270138121
"418","XM_022437392.1",6.51524840613909,6.67948950442246,6.44303750532293,6.3654907735518,6.70480907412068,6.13209117173356,5.88591954625354,6.01200412907855,6.0239151656568,6.05467086309669
"419","XM_022437394.1",3.91412254819118,4.15119725156947,4.14816206280321,4.04980512198668,4.10112555974149,3.67717995717432,3.67629143523055,3.67687248160617,3.6766081574913,3.67760212273769
"420","XM_022437412.1",5.29994108729171,5.24259996372158,5.07021497017426,5.26540252687567,4.77511507512925,5.41211157800632,5.58647411319967,5.19669058378953,5.31334094018601,5.21071963004939
"421","XM_022437417.1",5.36579618449012,5.07889341028858,5.34205003815256,5.39228771339554,5.30743420453573,5.07434459196652,5.49380747635481,5.26987481641325,5.3028118755489,4.77709097930893
"422","XM_022437425.1",8.74523175249853,8.48740675702267,8.46605621612357,8.46823631977063,8.54358006281758,8.64174888089715,8.43651770321869,8.64388771956073,8.62037329207022,8.67395827550222
"423","XM_022437441.1",4.71648126118687,5.60176077968231,5.34657361332613,5.33604143206245,5.64290059635062,5.34393110965892,5.68840858231473,4.71539568406505,5.23858358025016,4.7178156274494
"424","XM_022437445.1",7.64091288413869,7.40447532043685,7.53904099109243,7.58045145211544,4.87449936283125,4.88256380561372,4.85418768059403,7.49695367076818,6.57737735720772,7.1207434012355
"425","XM_022437467.1",7.47191581910004,7.85956923946386,8.06356833930442,7.93366665957408,7.73122451469936,7.86313182027911,7.76937671344619,8.27457601876092,8.1808846908903,8.05621339202203
"426","XM_022437518.1",6.0986619691836,6.24476312846503,5.12443787699255,6.75704209789456,6.68996896553225,6.06232467699389,5.87322017961487,6.15262036265617,6.58894168806793,5.12902262739013
"427","XM_022437531.1",5.22811248545161,5.16173309112417,5.26915089120823,5.23769392834051,5.1883255322824,5.26074559757412,5.35601965917086,5.36751511391453,5.29944419990814,5.30039329202216
"428","XM_022437532.1",6.18096280101535,5.94582405187661,5.62127246498529,5.05524457821888,6.05256340890746,5.72929383955991,6.31852588742076,6.1126917299999,6.05340253175466,5.06083029299626
"429","XM_022437544.1",7.64254779069464,7.7388450020575,7.57150335599243,7.41834821685511,7.63683276981628,7.3397218379334,6.99100948357112,7.60208622521408,7.46077016983823,7.33031253995063
"430","XM_022437547.1",5.11992202234073,5.47740623695695,5.87072009213723,5.96134421408197,5.77383962247672,6.09660945687139,6.08591664074509,5.87029313125827,6.03587161212016,5.89121094597494
"431","XM_022437554.1",5.88877282300772,5.77061080381566,5.73278472909252,6.30310092077213,5.92184047771455,4.91305688128151,4.90817290648953,5.78254913720226,6.12053848096459,4.91535986135295
"432","XM_022437641.1",6.24252933522982,6.54492774851475,6.67001304339106,6.35955168139443,6.6003918685463,5.98199256549617,5.71584427117851,6.27426779471831,6.11413079727903,6.1069448052241
"433","XM_022437659.1",5.15103314779199,5.40581062217948,5.4083428473406,5.49557098552778,5.33999316593727,5.44370782746973,5.77648260460281,5.58546332905145,5.48512114492276,5.58775554255741
"434","XM_022437667.1",5.03698727296259,4.37717039127932,4.37750840584317,4.9022554945898,5.04832643244574,4.37784117330292,4.82530358310702,5.40553115797631,5.03314530870355,4.37889694503883
"435","XM_022437668.1",5.45290571138243,5.33310699653951,5.34092278523622,5.28195082017897,5.39435443402487,5.82546419823665,5.51338242767371,4.7084115136625,4.70753085932288,4.710835331308
"436","XM_022437713.1",5.82457780060134,5.90194221751789,5.94899714820865,5.99687932073831,5.782232891906,6.08803087575438,6.20474757700017,6.1236180217617,6.06235722764262,6.31174888979602
"437","XM_022437715.1",7.06025083105234,6.97654399331729,6.86112172376465,6.78084825554533,6.89604059467965,6.9236664396668,7.04826709709146,6.90514957174937,6.98544217362845,5.46888569897725
"438","XM_022437729.1",3.80646665517155,4.14152716837557,4.22977594137547,4.23736040083616,4.02680217382927,3.80644654006979,3.80552790298791,4.18470701272248,4.12213133898637,3.80688308745318
"439","XM_022437744.1",6.46941165334759,6.63717933259538,6.81290270833891,6.46443621807129,6.61324057902235,6.33858619324809,6.0606800481772,6.52305921375063,6.37526400530507,6.5639030428632
"440","XM_022437759.1",9.18744088533003,9.21101244391811,9.32928193049504,9.47522456289728,9.45460174023325,9.91281460287783,10.0628668004754,9.16463091823966,9.24192165758964,9.68421220857331
"441","XM_022437764.1",5.34160852318255,5.61103118858796,5.44988904733559,5.41292088749445,5.52115978553447,4.9982481362584,4.68015208030028,4.6820754694255,4.68120136223008,4.68448095572902
"442","XM_022437774.1",5.25751277501381,5.50589986171335,5.505690779028,5.61413281925553,5.33363305984784,5.58584850196215,5.63341378091725,5.52023647395789,5.5241599782094,5.2212594777721
"443","XM_022437777.1",3.75605754317596,3.72867993676036,8.1717323385275,7.79331572574154,3.72963265483218,8.30737762879598,3.6638976117462,7.9953386907051,7.97448789361878,3.7921199696066
"444","XM_022437806.1",5.11290116576387,6.00166808814774,5.11217152293181,5.56079318767745,5.59318182164799,6.13160799415836,5.91598472758737,6.21243538107867,6.09531703322372,5.7312765866885
"445","XM_022437813.1",4.95652670473546,5.30327006261321,5.27440568093222,5.01954417650065,5.177260378179,4.51614180961266,4.5138702906993,4.51535670471995,4.51468097105589,4.78384255579063
