"","TranscriptID","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","B9.larva","B10.larva","B11.larva","C1.larva","C2.larva","C3.larva","C4.larva","C5.larva","C7.larva","C8.larva","C9.larva","C10.larva","C11.larva"
"1404","XM_022458694.1",4.66597154321595,4.85392276394773,4.8020075986979,5.0143186636452,5.08470889333542,5.01422070970967,4.98744414928143,5.02025164824189,5.01656518035498,4.94064475649827,5.13318624524199,5.00494537502717,5.02110501091115,4.9527602268999,5.06046973672481,5.12444616818661,4.97340797693518,5.06283295427255,4.99584874351067,5.04646176980836,4.91513274790552,5.26726547015103
"1405","XM_022458698.1",5.64083559012182,5.76927984542636,5.4282808069907,5.42578045409092,5.63708694007058,5.75442883161045,4.89597001132168,5.65056900942454,5.47283830766332,5.80555507459078,5.90936380023797,4.90842247784492,5.88052661979608,5.8129625421251,5.86803618412172,6.14946740733761,5.79106736978347,5.4831274878759,5.41148798394261,5.78270323326069,5.90187920459305,5.80454504003872
"1406","XM_022458705.1",7.29354712604912,7.3494958378336,7.36094739908179,7.43237166372189,7.34550401463698,7.30188093398425,7.36731104401358,7.2891614969652,7.35586477575813,7.40721460107353,7.34811357761982,7.30038471592545,7.27282795291471,7.39116870209004,7.53532937891694,7.06989480778143,7.23111564632423,7.26072281053799,7.170086948026,7.35689765966417,7.30068147449613,7.51496787806878
"1407","XM_022458707.1",7.99863741673692,7.82323153628339,8.00822333164301,4.39960365097807,8.5439769850416,4.24641493148496,7.45675977794642,8.05599100996912,4.5348283689347,4.35136765320898,7.67065083995973,7.88126887972914,7.91830826651975,7.76124261706253,7.65527830788616,8.04849168548594,8.04458016474414,7.64410264985319,8.12266022233828,6.70619859807265,7.9295971828402,7.34613641697047
"1408","XM_022458708.1",4.09573982307646,3.92477740196842,4.13804670547524,4.13931598608685,4.15176273829687,4.13648994827595,4.14553763238413,4.20101308989861,3.92540973500746,4.17016471379319,3.92477011441889,3.92495984870353,4.13899642587414,4.11181606195023,4.11590098626868,4.12620225726717,4.10750025958584,4.03995200982293,4.14580062799158,4.01932497220483,4.0075828410701,4.1425841913602
"1409","XM_022458709.1",7.55598650011461,7.30879609718389,7.58578548580676,7.50803283417557,7.32590915750653,7.43294307497453,7.35977059659547,7.58412896810615,7.49723818817412,7.30164820219604,7.09097850188071,7.272210918726,7.45834701497475,7.37110713947829,7.23947400183533,7.11887346845656,7.03415575706406,7.35687264418551,7.37266905770755,7.05115582735903,7.20328850757144,7.51989679591804
"1410","XM_022458716.1",10.0063076572405,10.1568161169218,10.0811170288552,9.8486339741493,10.0433880238248,10.3414723651127,10.1008074755407,10.1639075839438,10.2110728323878,9.90356667823999,10.2812164384784,10.1974746870279,10.1405043069831,10.1552935946598,9.63485311188634,10.1553636577218,9.64723859518954,10.2626212537359,9.953338415086,10.4845974428342,10.2407526991637,9.73229066188086
"1411","XM_022458726.1",8.57384689133376,8.72991167869613,8.68619602191442,8.28133737078819,8.47736487822726,8.71225804365962,8.29311804100832,8.65567050927973,8.51901809321553,8.7604540500416,8.84567182712296,8.46541869587353,8.54005413390881,8.78081250639701,9.04855057653614,8.83130843520772,8.49853933075264,8.52263832981165,8.83692808602472,8.50461586172494,8.78999732899493,8.2216247868422
"1412","XM_022458749.1",6.72532471511144,6.94532075956052,6.90768269605415,7.17951894663534,6.97667669213548,6.90383361868202,6.81956598422869,6.99641176627818,7.01292656175934,7.26150037521565,7.21371056495818,7.19552177260142,7.25840864460447,7.2265154897875,7.09967515771644,7.39919353544652,6.9449580428378,6.86248789880449,7.08454262436619,6.69902171883081,6.90077196888061,7.05043454746333
"1413","XM_022458752.1",6.53902490943363,6.60948320285247,6.39959090094061,6.50132381039809,6.3546436065682,6.28234283015535,6.67915748233624,6.43701320952792,6.03032660771587,6.56896664820518,5.96791931128013,4.86799814862885,5.89133365227393,4.82971407299759,6.95961873369067,6.37828791380145,6.65844178249792,6.53640243995679,6.47022168973649,6.6097027785341,6.60988480354228,6.77721474807796
"1414","XM_022458754.1",7.38737131903471,7.1832549895759,7.19864516727697,6.8817651398535,6.65770257887431,6.86960849235046,6.82170367790588,6.91984672885796,4.86505100816649,7.06689225732618,7.28901596651492,6.95489224524517,6.99084330539777,7.18592603713159,7.53456226857937,6.91250707362071,7.36255016358619,7.36302998207913,7.35235989418812,7.08836778487328,7.18734402834094,7.01501217521304
"1415","XM_022458798.1",7.74507849502857,7.88039663098193,8.06979294149324,7.70895067750588,7.80849381474604,7.53285534888169,4.41124909855096,7.83260428817341,7.76697580032003,7.52576988306318,7.7582763602718,7.82323837975086,7.81265531416078,7.66291034811897,7.75067814310972,7.42505815635398,8.03539039149316,7.66502577190915,7.74455306634194,4.44992184627404,7.77679463792701,4.20593560200466
"1416","XM_022458823.1",6.46551130770036,6.55295968652467,6.83114823242295,6.30286859159134,6.68476619761502,6.53728672748507,6.46649508858069,6.6204214979629,6.84164829558644,6.56118114523715,6.71757181287893,6.87528018907115,6.84056994152713,6.53596272982668,6.35589226696295,6.95226843694633,6.68709241266442,6.60431137837252,6.92151023005394,6.45193594835437,6.8485278545613,5.93173287471705
"1417","XM_022458825.1",3.98602586387471,3.98641063586002,3.98471767008367,4.22544373694111,4.21549778729678,3.98429256949515,4.39513161903072,4.37407483762795,3.98725373455636,4.23499899786992,3.9864009130585,3.98665400395988,4.1871897664749,3.98531591465441,4.42820142545502,4.41049609980632,4.43816280190705,3.98549390950589,3.98494755784806,4.40295027338881,4.38976542783405,4.47882923516251
"1418","XM_022458827.1",4.21534851428093,4.06726318535269,4.32213319353358,4.06664884069298,4.06593435933364,4.29218200670918,4.06595724021117,4.29476540463082,4.22879118896511,4.39858607261878,4.22291337140648,4.24843517020134,4.31536890177324,4.3306212538386,4.29626847489805,4.19325521278389,4.06569291840545,4.25689572455774,4.43639864862066,4.22716208506999,4.31894743452385,4.34686514774695
"1419","XM_022458842.1",5.12720056647814,5.05226269586047,5.33655275721108,5.28000631731492,5.18251292451498,5.2221069056267,5.30344378679695,5.25705974858834,4.70052105704494,5.03204510525635,4.69823403675409,5.07332345435109,4.69322650272745,5.26822511144373,5.17331211215472,5.24297877600305,4.99514706345465,5.23480297642903,5.13021074725537,5.00697631636113,5.26279307040119,5.21508325948761
"1420","XM_022458848.1",10.4379711691554,10.5283211927978,10.4077351662493,10.5459008068307,10.3992431331133,10.6252824456533,10.0310389751049,10.3163261888644,10.3924986658515,10.4525853605941,10.4528047773662,10.3145400337178,10.2118894653983,10.3493942795179,10.2523815328373,10.1984778416837,10.0613482390632,10.2555360267202,10.2199717504472,10.4617653971109,10.2965295665004,10.4632678199983
"1421","XM_022458850.1",3.09128698686626,3.09144750307249,3.24016500786017,3.24686988324779,3.09082384394864,3.32794236226623,3.09083457398839,3.18225138109971,3.09179966832459,3.09095824761892,3.09144344541009,3.28599799224393,3.09067123897719,3.2212140877942,3.33100770900413,3.09068084940705,3.25303753859475,3.23339933540522,3.33955701028797,3.09099612240211,3.30000197742589,3.19056749107588
"1422","XM_022458863.1",5.43549825227116,4.67844851997999,5.75266893942677,5.82530532656678,5.72048602518655,5.88181680661712,5.39088014502258,5.79307777226411,4.68482321571406,5.84924613704152,4.67837435587449,4.68030002312239,5.85960757927494,5.43282474735494,5.81029423097914,4.66413328600063,5.93160850423069,4.67138881730746,5.32927994975263,4.67009523290007,5.85478527897955,5.77121333203269
"1423","XM_022458865.1",4.98194206269575,5.19283879969039,5.12798204610606,5.14898155074182,5.19255523768878,5.23224516035315,5.11661601222569,5.17861444557379,4.73360735947826,4.72852957988398,5.25501766444871,5.1759494369004,5.08729665691632,5.16168651329132,5.24009802165702,5.29662347494493,4.92564883314065,5.23563820415923,5.2449989229824,5.17859662930824,5.1356150014077,5.14242307507208
"1424","XM_022458870.1",9.53124477487754,9.76459029234939,9.55285487257742,9.47089586238775,9.7136723002927,9.98442784528357,9.85192094706958,9.52018503302533,9.7157755689559,9.70690296149486,9.80829424363006,9.73457305154627,9.67788721452186,9.65768232961158,9.39769627416979,9.91872872235948,9.49045309372209,9.68686433480012,9.6737785326382,9.95082252700429,9.59480672368239,9.90080836169762
"1425","XM_022458875.1",7.03323647934694,6.96515494646618,7.26491042778841,6.90485296726578,7.25482974066354,7.62802603853608,6.93092889628999,7.21334194494163,7.04594942662754,8.2879421685362,8.22914341170741,7.5925140967602,7.81828196754415,8.09356225779112,7.72166295237666,7.83474511208343,7.21737454828912,7.7980039331862,7.72694608857848,7.76878433277622,7.8674786702154,6.26505041219544
"1426","XM_022458897.1",4.64386864370583,4.93584663335767,4.8958452452554,4.67337067620253,4.87019971369582,4.85514602627722,4.40210833095176,4.78006596005969,4.70406883363857,4.4025930861964,4.40448910822828,4.40490075098073,4.61389023026976,4.85984147123383,4.83427064646465,4.40150494576699,4.61721050538755,4.7105351757473,4.90470872554488,4.63147919967424,4.82384826024743,4.39926445503306
"1427","XM_022458911.1",7.48077572999956,7.44986447243214,7.38149797618269,7.72515192078135,7.41196416842864,7.46443276676705,7.52779280987957,7.38972891726755,7.31127271752522,7.39681721940743,7.32076911986668,7.2997119777226,7.55451633414683,7.36580405136587,7.6752131711721,7.44228096735928,7.87736735752386,7.34239502012018,7.5292246134181,7.65397726215362,7.52221540448101,7.98999251657
"1428","XM_022458920.1",10.0357485086821,10.3091723316262,10.1178321989072,10.207039419795,10.0723565984299,10.5385434845995,10.6724523145433,10.2779414590245,10.2367869371409,10.0801256342226,10.2688900302104,10.1853525557136,10.1021435582038,10.1293380221303,10.1748539932428,10.4771531337768,9.9420431243864,10.2298356810795,10.1767455758398,10.4216470707166,10.1197192237426,10.4860932886008
"1429","XM_022458928.1",9.04200773729257,8.73316451694488,8.72495493267174,9.06891373937112,9.30108049322135,8.77712862312585,6.7430540465081,8.78334992748318,8.70805811240826,8.72381086526279,8.38393464037386,8.06079637114627,7.53175912325361,7.67011112334095,7.75283034097341,7.06342546906998,7.43661070629866,8.60925178321397,8.27199787283884,7.22359024488192,7.69293438697742,4.35141764879257
"1430","XM_022458937.1",7.36875653070225,7.27841982914528,6.64980488738689,7.51485510451186,7.22609910641171,7.50688028937761,7.09253160142594,7.15648064009511,7.36943633227187,7.21376269167571,7.33249289089285,7.35405949131249,7.27189284391984,7.23928278857463,7.50222540358691,7.11058842201861,6.54761580521511,7.16999343568544,7.12677032558592,6.87567943922959,7.20884648013339,6.67584005048512
"1431","XM_022458958.1",4.5783499552079,4.58001063022618,5.19402400180024,5.57219786147209,4.57350811220397,5.51072353120557,5.12254983530703,5.46960550574934,4.5836234581304,5.64983850962397,4.57996875894988,4.58105714628482,5.52210957879096,5.31542306478842,5.45893468080747,5.2454235230219,5.52092450182965,4.57604158236668,5.1687288818327,4.57531798508743,5.03979084698767,5.46911201458141
"1432","XM_022458967.1",5.99185053462935,5.03470855645814,5.77585024954476,5.81442022381492,5.98353881206936,5.91719789383647,6.06493614860081,5.82286306364589,5.58594103325135,5.96152142230297,5.8787157736822,5.87654856511551,5.96651293290114,6.02415451553229,5.86390820895639,6.01082696272399,5.89446515931155,6.03387376738759,6.05193901488436,5.97833617761887,5.96150109968235,5.92676326810627
"1433","XM_022458974.1",5.22916517573045,4.61938818515891,5.56419997744577,5.5876567296203,4.6114792988237,5.56610261334914,5.67788662288957,5.57184616366401,4.62376881287402,4.61320047544619,4.61933735915054,4.62065809222443,5.25666551118305,5.65048867260503,5.50606339278647,4.60963776629532,5.55622497134673,5.53079759688323,4.61165886520067,5.24436434167138,5.57512315354941,5.64070686303841
"1434","XM_022458975.1",7.38949253204809,7.41924713165545,7.21274461180036,7.45419416470732,7.32573807782349,7.64773191368506,7.59809294604851,7.25750090355232,7.26670917277027,7.2320044043953,7.35554211210411,7.21363344634447,7.32075851422608,7.15491254329824,7.02057822112169,7.2633691488886,6.99620075427045,7.30036393228356,7.01167452414467,7.39084483553305,7.22411684458077,7.47277136368903
"1435","XM_022458976.1",6.76149377806762,6.7196206796116,6.65266995526572,6.69827528656587,6.61713739040945,6.53635197916794,6.74084642354763,6.64415337472356,6.40768196025886,6.52676043198474,6.70125908796927,6.21152784547695,6.75651268171253,6.71899778050591,6.86958352833184,6.71641673488219,6.75929977354345,6.70666333303169,6.57621699300611,4.85809705906016,6.60273049935918,6.67091133941521
"1436","XM_022458977.1",4.33162280285851,4.37824586691486,4.19628222917239,4.06629035261169,4.24083506682366,4.19431358507535,4.35154727122934,4.32109691077928,4.27210971259793,4.36383668089769,4.24261510035418,4.06712240866792,4.37322839454561,4.23515790049027,4.18910834635299,4.06526908976804,4.22570091911141,4.24821407736963,4.0656044943863,4.34579061488065,4.33922949969037,4.37527150977647
"1437","XM_022458978.1",6.36042978966163,6.18358176172661,6.4975812859249,6.90676418100985,6.63668242290714,7.10024213525691,7.60790276374787,7.52654595998062,7.17020763398754,7.58387385914733,7.56805622586993,7.00039726239395,7.3579037676776,7.72937826588382,7.10393365340222,7.65005253822496,6.96697649253209,6.85445430233352,6.72110588064959,7.3385752220213,6.77966044626469,7.23012923886238
"1438","XM_022458980.1",11.4882018066883,11.298486818627,11.4525291510001,11.3491190832825,11.4699589495824,11.6673396167021,11.5034813191562,11.4382010203746,11.5174392571556,11.5696954866724,11.5590266732281,11.5718520039264,11.5515663345271,11.5083439829161,11.5564033233027,11.4881672673932,11.7729125935269,11.5935304825402,11.4201001560658,11.7420201873158,11.5558725412257,11.7145326566101
"1439","XM_022459017.1",5.68064762282857,5.65687395368914,5.54159161720951,5.5075691952999,5.73741908948966,5.50148632207507,5.61969390406144,5.66809438409356,5.6984606217777,5.59719250450893,5.70621001111929,5.80776523959541,5.6831511743385,5.48344098511077,5.56626306299205,5.64711752205995,5.77023631067214,5.69630960933306,5.33920006922378,5.725127856873,5.77418081114693,5.47529408159368
"1440","XM_022459020.1",8.2833461572147,8.10443466653429,7.84566120323256,7.8372009204626,7.89280152152525,7.56738853673553,8.3289593865016,8.14946319657589,8.31416715615202,7.82657962513991,7.2802294947319,8.11912779182189,8.27856101947165,7.08969780726639,7.66619193212753,7.44465521684328,7.8390233034318,7.91055454748704,8.04461796181396,7.59890838408026,7.48907479747648,7.32113792124085
"1441","XM_022459024.1",8.07422785476636,7.97931131849667,7.22893670055513,8.14540978713659,8.24036857637258,8.19625270796702,8.07868015317308,8.01470395409932,7.40225150474555,8.0285864490983,7.81362528486292,7.3440641960588,8.17189085195993,7.3795949568276,7.74134291242495,6.61102471976899,7.60980176501561,8.13917649851285,4.59170098922745,7.67297497083113,7.97292369866181,7.5292679313178
"1442","XM_022459032.1",7.43781317526653,7.25594945924952,7.42678713704254,7.43409268957165,7.48462312248171,6.25826694206195,7.17698212410215,7.49630565995823,6.83029728948171,7.52128647361315,7.36979407098344,7.74178511495359,7.59864921746848,7.59287154997403,7.6386920404832,7.71391853765175,7.8874190349209,7.46979990419662,7.59157459243027,7.15029337247332,7.60495594600618,7.72313443485528
"1443","XM_022459033.1",7.51448115003528,7.88085849190664,7.68844170726124,7.87412896170061,7.8466722816704,8.02194746014409,7.95326685571531,7.71657013254442,7.65897628592668,7.75687363250043,7.74152087864739,7.6751713178638,7.56225962228191,7.62684477735065,7.77939844432391,7.66405238021447,7.51306975494601,7.65222775645933,7.32593292100766,7.50177839106615,7.46256110689246,7.79352995168017
"1444","XM_022459038.1",8.51025311480402,8.44611720971626,8.65983793084109,8.45692091524957,8.19797454171107,8.35528168074329,8.1136029896964,8.43114986521383,8.44875388242211,8.40570773277636,8.58983127942346,8.56696019294123,8.50153336277322,8.58876507521052,8.53161121840709,8.66746046959051,8.36424509562587,8.56849898716285,8.27388589448019,8.31103227387124,8.53363444140898,8.2058025476481
"1445","XM_022459046.1",6.86267586444424,6.60182625174375,6.81281222248493,6.68935127451758,6.91289419891111,6.79097337084595,6.91692399778157,6.81599624151903,6.78416522509554,6.71242230194868,6.84994207222487,6.91631714892367,6.99618281960367,6.93972388982295,6.59633036293109,6.80312428183504,7.08940244640947,6.88557985220332,6.89784116957057,6.77539335238289,6.8438332222068,6.81621357030587
"1446","XM_022459047.1",8.30416338735242,8.09125262297957,8.25130932943303,8.49406816366032,8.22177212190378,8.4210422285822,8.46183169735592,8.30213728537894,8.33751666762141,8.49582691404622,8.19026226652143,8.13393120432917,8.10381696763483,8.22535937491844,8.33567824738348,8.03328954815837,8.10126316912319,8.34245425942499,8.08123164233466,8.19291038274926,8.18844750267056,8.32808681663882
"1447","XM_022459048.1",6.31123939061467,6.33279774364149,6.89112023424416,7.22984571819109,6.83402845075769,6.94505487594463,6.33062794048879,6.7587400913095,4.739388122671,7.06358309516918,4.7047139238169,6.87916255918772,6.76728442687681,6.85197382268312,6.93363585861793,6.11560108857946,6.90085443369317,4.66517849231046,6.71415343292279,6.2336768686258,6.79238270942704,7.01729483251418
"1448","XM_022459050.1",6.92624989748685,6.88774356728243,6.73944403132952,7.46571552111119,6.91823315984155,6.78369407847947,6.82379580380198,6.68270705131524,6.83867552430952,6.97673445609136,6.56124003796218,6.56599873267063,6.49368607596963,6.64107222426392,7.35275866192651,7.16088173648368,7.16807147359552,6.97885801438936,7.11004130285806,7.33194079146826,6.95685777657826,7.40843806385001
"1449","XM_022459059.1",5.2226580322797,4.86267012095266,5.23207794266954,5.20819931435524,4.84999665476206,5.65494126476575,5.87350867411676,5.88988440332216,5.86178571509154,5.58963893527394,4.86258908812346,5.61975116605636,5.56811671132036,5.33752730588341,6.09258672083905,6.04953604683118,6.058325818646,5.70866163736911,5.76921127545082,5.89918626336648,5.80932790416675,6.17840891620182
"1450","XM_022459092.1",9.81340281876417,9.80727230071324,9.81366880608312,10.1103540926709,9.76789707886578,10.1746433321031,9.56042356863531,9.91418428169962,9.90950172041313,9.81823680592829,9.95928832487462,9.67922198896482,9.71148920193838,9.90413726453601,10.1398457349787,9.82786959460442,9.69323057501657,9.92034635166209,9.74952303210709,10.4685985276794,10.0487124244568,9.49908704161081
"1451","XM_022459106.1",11.4909442272823,11.4030943316779,11.4100342396863,11.3808279342474,11.4931564348057,11.4409657512134,11.6583458545453,11.5090400031813,11.5230463690454,11.4689065023622,11.5207944180135,11.7378924246422,11.7074161666055,11.5294670149929,11.840146482616,12.2309658089616,11.9270183691746,11.4717443244222,11.4503564566532,11.6855253124661,11.8520354816189,11.8327023640978
"1452","XM_022459107.1",5.50696931675202,5.99162015558174,5.93648844322523,5.48954621526155,5.53293702993749,6.05351575150692,6.02608958722547,5.67747015262455,5.55678121472075,6.10655999576849,5.65753484462106,5.95311594197569,6.03833944908228,5.9140128879108,5.93714833410603,5.99346457263288,5.89000116640061,5.95606526797816,5.90432177303629,6.02861504404249,5.89562223255173,6.06998423934642
"1453","XM_022459109.1",3.49838713148884,3.3236130011768,3.51732624578222,3.4657498221438,3.44160183016678,3.4436714957135,3.44210006242153,3.3222288877468,3.32399902589043,3.43953313684201,3.32360855399773,3.32372435075308,3.42699902935254,3.32311293090171,3.54524599605617,3.41217546912134,3.63688771560489,3.32319414961524,3.32294496101408,3.61169144062092,3.32220877323975,3.50571121562061
"1454","XM_022459157.1",5.0789996873146,4.97030835950471,5.15426738300287,5.12674531291782,4.92029287760196,5.10006119901242,5.22324566993957,5.1493663256131,5.02136888387631,5.09357107531509,5.14284872703624,4.94265426963675,5.10854396827966,4.9238818791717,5.24422780550563,5.13804333932648,5.20943989409735,5.13969964384532,5.1757222913452,5.09827466076525,4.83335633164651,5.14030219962716
"1455","XM_022459161.1",6.47327344075688,6.60701459537898,6.45810579889321,6.40016861939223,6.40260242106678,6.53437030141288,6.55651790263383,6.39832671284402,6.53092913977501,6.44361811248838,6.53342621145929,6.36179778315378,6.39505936236531,6.4706476566753,6.49394232293661,6.6084246270961,6.51545072820736,6.32507141865099,6.33640107641631,6.58500436625334,6.56357100808046,6.42223109958776
"1456","XM_022459168.1",8.90714339036688,8.62145283155916,8.71850939221173,8.86022649427442,8.11469994329702,7.70332822084759,8.92590246744366,8.72500421171152,8.45311312118246,7.99738118993812,8.6400186007011,7.90502707653974,8.57989352625043,8.59824850088582,9.30452824537854,8.66285052134951,9.18408808747196,8.7804794293937,8.01951577843506,8.56188864582959,8.018872646174,6.57566918371329
"1457","XM_022459175.1",5.67563826868907,5.65428482207303,5.76451720986674,5.14132904660375,4.41711877720035,5.64850731587943,5.1201402937204,5.57802412942754,4.43048268542345,4.4189960740953,4.42567453079515,4.4271087807698,4.41497249353734,4.41945384537746,5.43021362845278,4.41510812524237,4.41552813365741,5.66300485644256,5.56779427082362,4.41952292049426,5.13946719549802,4.92059618828704
"1458","XM_022459183.1",7.54702440047822,7.64323928709255,7.56427327152274,7.68444405218767,7.88973622464707,7.36485620281076,7.90613407733162,7.71312160807197,7.75031965302077,7.51352680803196,7.44064710388403,7.37808411866768,7.34095985696581,7.36721921036345,7.63971442448963,7.62312333971732,7.56470951220756,7.56918354137903,7.70464878698112,7.5578579116002,7.58859405282068,7.63453353091673
"1459","XM_022459229.1",7.93755212348727,7.83368612744513,7.87539633909201,7.95019747972469,7.943731486759,7.37134983482544,7.69198992890961,7.89807983066471,7.0079678265528,7.58620345975037,7.76434233832558,6.96029040660989,7.65483593592079,7.60038436918999,7.82851685072902,7.4750551334492,7.9327427477236,7.79795410756833,7.96843071446849,4.5339895098728,7.72846261342278,7.60504399406321
"1460","XM_022459240.1",6.55303176673495,6.49221135931352,6.42367921088442,6.71512658585524,6.69710568096274,6.81733424276728,6.49400145757581,6.55686199470572,6.4713262052422,6.2385196238878,6.46078134704363,6.70874577884278,6.52267912147794,6.44146854798677,6.4011042767426,6.51876835510853,6.44544943780538,6.54931325982658,6.46271008277143,6.36919816541606,6.36355671301703,6.25376366709694
"1461","XM_022459247.1",4.38015682017933,4.52974994568087,4.52453124452389,4.3341142132711,4.51089006526817,4.53861543786354,4.10361471379369,4.27129864094024,4.10610232716162,4.50861488349479,4.37416795995526,4.33200868037161,4.52624303204827,4.33867491725284,4.1026819362756,4.103217344282,4.10329437136111,4.5624339060242,4.30167859497353,4.10403197022983,4.24413222084855,4.10174448288195
"1462","XM_022459260.1",7.98312972511388,7.8664803622243,8.13607627337132,8.21098355540174,8.08168103322841,8.02951851857944,7.42868105745865,8.01971687226052,8.07865491920235,8.1357470401698,7.83054328475472,8.03756672274717,7.91480453170157,7.98863632316568,8.12156020989246,7.92358940457369,8.17457844929061,7.98098976469161,7.99885546031167,7.69212462867321,8.05895734727477,7.20976799072477
"1463","XM_022459261.1",9.20143711827875,9.07625143136189,9.22280607079348,9.07612687548817,9.37672372809921,9.06867933666668,9.21645348259895,9.32637101729037,9.26771239030063,9.10716059750114,9.16665926816796,9.22816257901589,9.44286995007312,9.32803766397859,9.09658584898457,9.1940803351312,9.3346475715686,9.14615666464894,9.37051084047621,9.13150532900745,9.27808406247923,9.29522770086632
"1464","XM_022459264.1",8.9501619985294,8.92416315191008,9.03074259303027,8.91657219959444,9.07811980131726,8.54966818480855,8.95424798479383,9.03279456610784,9.0656425198311,8.96371905691583,8.85447902221049,9.03121082054396,9.21111932755583,8.946032879359,8.74674118123941,9.12145220879295,9.06186793544122,8.96799836122419,9.2748281244633,8.79272464477158,8.9972806080102,8.74156293197028
"1465","XM_022459267.1",7.58636937179556,7.63446015207169,8.28917127087245,8.6650304606405,7.60932037191602,8.30269713177494,8.36676483719883,7.51100645212648,7.38276639447399,8.55974920139749,7.68528826366002,7.26955834539469,8.06050869480665,8.28175378751243,8.72070933688352,7.84833512205628,8.19029765824369,7.49624274254694,4.53977425345181,8.22973872555973,8.2594731207145,4.30801266843521
"1466","XM_022459280.1",10.2145742770678,10.2625626656143,10.1185421313849,10.3621635602254,10.3586827516674,10.3174935197102,10.0702878578909,10.1137500388746,10.3357549454925,10.3124580838698,10.2331951588709,10.0982307987053,9.89505645907714,9.98007089547171,10.3092002104659,10.3003878454854,10.0345578353419,10.1630523745694,10.2624938961719,10.336918738758,10.0867335210048,10.3175164450337
"1467","XM_022459281.1",7.72114238729218,7.91871213766238,7.85239057200251,7.66517448493142,7.48218818750135,7.90685872744673,7.45685149328444,7.82368128172036,7.85597844760841,7.7882215737158,7.92754595121201,7.82377690755573,7.85529567671999,7.99055677154421,7.84384458833129,7.71306432415083,7.85395153833148,7.89084398140301,7.82317972534802,7.92889029637355,7.97667269895026,7.43187562551032
"1468","XM_022459286.1",5.43086910201378,5.55866993926431,5.46383402315974,5.51767352866014,5.62412405605938,5.6427528926135,5.61091747259543,5.52049144096473,5.59541800874768,5.45974656063795,5.55810593040267,5.53000729772286,5.59506062838628,5.67013915559827,5.71961822971451,5.55950979091927,5.55727977478124,5.51341049859995,5.4515816032818,5.68604944378595,5.57644702526366,5.3873234117364
"1469","XM_022459289.1",3.40711063650589,3.40732448349091,3.54431944846408,3.54864103086114,3.54879244588682,3.76850923638643,3.56549879745864,3.55565406533947,3.40779347126775,3.53894377333716,3.40731907833313,3.40745980276705,3.52488127213581,3.54926102524072,3.51507005881876,3.55621706553522,3.40634236513183,3.40681518446918,3.40651197248103,3.74772982225169,3.70801377047024,3.67157591006175
"1470","XM_022459290.1",4.56536288721095,4.15576731744751,4.468020634811,4.59317789565598,4.50459912229952,4.47960585090572,4.45705869368842,4.53250266151974,4.49747040171938,4.54786559748128,4.15575679634625,4.32674006294726,4.15375083324551,4.47336554508674,4.47408564664925,4.28143557954886,4.41569118199204,4.31131858589241,4.15418422003316,4.1545956872412,4.26669412671398,4.24372241305336
"1471","XM_022459291.1",7.66880076557778,7.85425359184088,7.94539873690605,7.79612043146732,8.03275417482472,7.15855152492366,7.51151532117054,7.84159963085427,7.8260812962077,7.78670612812902,7.52394133753245,7.82971949850168,7.76872820480713,7.79607942317199,7.76740805457262,7.7559778800321,7.69787350035893,7.92038497167632,7.92293991021501,7.67093392154873,7.86464052174106,7.71400772064632
"1472","XM_022459295.1",7.59365360995471,7.3603883035421,7.26450971692808,7.21553303815231,7.6018345997089,7.36901501825696,7.19796024799206,7.34134126242709,7.46923773038381,7.53520061707951,7.41188867103727,7.19519494615942,6.98897701507458,7.42001440480871,7.41929276560888,4.58186661331098,7.26722199623373,7.48742251106938,7.27743588638402,7.0889023054221,7.2518180781365,6.83035752790583
"1473","XM_022459323.1",7.8267542968182,7.62486450503626,7.85206486727343,7.52320846755575,7.76068820714797,7.76595925757605,7.53211149539963,7.73426679390521,7.75728787284061,7.24221585684946,7.62341227716096,7.37891684607217,7.64951351454876,7.74197037554401,7.4227428429823,7.11498713135268,7.34559434302199,7.73387054963208,7.77139458083319,7.55744545014379,7.70301297471518,6.80110125564107
"1474","XM_022459356.1",4.69670964270511,5.28384356369863,5.52629538975694,5.72252467609893,5.63160555144319,5.77330145777862,5.1594635830377,5.49588189990706,4.70305299379314,5.61702359025045,5.62981111693942,4.69996796974132,5.67692662652881,5.56798881474167,5.11264992096809,5.41869087333207,4.6894288048993,5.29085949967378,5.56901426065516,4.69305552484282,5.47954054571707,4.68169150713372
"1475","XM_022459358.1",4.85944529353764,6.13409081888304,6.08201716059221,4.85529629645601,5.66057992366078,6.02814177213771,5.61622736615171,6.0990976712934,6.22214936718127,4.84869365116945,5.87530324895657,4.86780912874848,6.26777975968539,6.15326568798951,6.02585311876393,6.28776568117002,5.9288967340233,6.32882384656837,6.34373978636544,6.06337252888734,6.00381529254084,5.44105457025699
"1476","XM_022459359.1",5.32237209794254,4.66878967623393,5.15481291673154,5.20213059274379,5.44669670705524,4.66219067207225,5.20115013313919,5.35218447753346,5.32955503435969,5.137857053585,5.20501896110441,4.66954171583208,5.37873328725697,5.1247154200312,5.04159157963197,5.18279932447386,5.07628536833595,4.66594550783131,5.12885052912925,4.66542836347119,5.35670737927037,5.44665005084862
