Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13,Sample 14,Sample 15,Sample 16,Sample 17,Sample 18,Sample 19,Sample 20,Sample 21,Sample 22,Sample 23,Sample 24
80.67754904,76.44329881,75.79043846,78.47948958,76.85900417,73.30047627,65.62483546,68.09634046,66.30187932,72.16679672,75.01067437,74.25386507,71.63438305,71.94999817,56.89735292,67.35598695,65.55999404,63.28545131,64.84851321,74.63027347,74.76071051,70.57789658,68.44877029,71.41962266
73.6277297,75.66624881,78.64051184,73.88367854,76.41389984,72.93009942,63.65666394,70.91422628,67.141675,77.61572025,78.09967132,74.6357981,64.26235326,67.6569339,72.53457213,70.09621225,65.80812234,71.79482507,69.91099794,70.13336408,77.74071584,69.69103888,74.55117899,72.18754817
75.04628639,79.00304528,69.95487619,73.34213237,74.81465896,74.48487397,69.79667555,63.2934478,69.6160746,76.49287794,78.30320766,77.64717081,73.44667913,72.13780026,72.16764677,65.49406926,71.93701158,66.86165771,76.43018973,70.27760517,77.76355034,70.95535663,69.64567568,66.87253898
83.66446009,78.74902844,74.24425549,77.71127548,73.56164249,75.86195993,75.65842368,66.05862385,68.14926873,71.01663853,70.93494482,77.6740423,71.89247631,75.45328927,67.27418881,82.10917522,65.36175311,61.38416032,70.46692777,77.42171782,77.68344302,77.09373483,66.95519834,75.99610573
72.29950937,81.37559663,72.18059454,75.67721857,70.91823221,75.54978285,64.54075817,73.08602219,68.32070951,72.76415025,71.87751628,73.13866762,68.02959999,70.32165414,68.73717669,65.95536725,71.22749421,67.77026393,74.16680905,71.51248708,71.97932456,74.08710198,74.59048982,72.69961964
73.36929435,76.54603469,74.59059965,79.09072791,81.39592395,78.41511924,71.05776048,75.44540539,62.94507789,74.68866043,73.16926428,78.58066792,71.60952505,68.95355934,73.10367167,63.52229286,66.65136733,67.07144661,74.26430602,66.00675351,73.56475405,72.36539194,72.59782055,73.15431592
75.2215844,76.34718123,73.3990286,74.77302071,71.43621358,75.13644393,65.46022631,69.14113204,61.9286268,73.73731029,71.09504014,80.52048226,69.76918405,79.73814154,69.50807868,64.5389441,63.57494892,69.4384513,76.06618682,76.84262309,76.2163829,74.46212789,69.44868935,67.81449942
75.8489782,76.95785075,77.06478635,73.2525778,75.93922015,68.89428306,68.42554257,63.30323531,66.72644304,66.68364873,77.46090711,78.32097657,76.29379845,77.09582231,70.50687661,64.27099853,66.01480086,62.06294443,64.97672298,75.4694843,73.94823986,73.86737019,72.31102387,74.70163698
72.24330414,79.60967803,68.86057053,78.24089903,76.6085013,71.94718551,69.89538144,64.6896326,66.98193988,75.09701805,70.33619115,79.03127651,71.00027083,71.66598689,78.03883223,67.74183766,68.50692453,67.19939511,67.80956734,72.54746377,79.84399826,68.25415175,71.37909053,75.28032434
77.11718531,77.80532899,71.69696167,72.10802042,79.15848118,70.88201795,72.89515007,69.33913357,68.82356047,72.08442666,78.01227889,75.29612287,70.85216023,71.78649958,70.38944445,62.64662257,64.96194992,64.09160505,67.27087606,76.54183222,68.94681187,76.4169108,77.61049913,73.65389913
76.87418516,74.60287015,72.59231826,70.79196589,74.23644116,70.80493176,60.22043725,70.77365943,65.1515016,68.04061457,75.22951596,77.71802032,71.75659204,71.90588509,75.14063594,70.21406974,65.82047689,63.63656263,68.74048025,66.22959841,79.22087576,72.71105575,70.30081185,72.51069509
82.10061157,77.28141558,71.32798121,76.14617488,75.84891329,74.63833324,71.39251412,65.07181988,70.72189433,74.408047,68.45062917,73.62558155,75.81755803,75.00560033,74.51398687,72.61432859,66.2942552,63.94413283,73.61258494,66.22959841,74.08617088,71.90759591,71.33603753,67.47012947
69.59467384,80.6324505,74.5798319,75.15067028,78.18717469,67.20136726,64.46374505,68.25248386,66.30763285,70.50248416,71.45871632,77.55400459,71.78452792,73.22972471,71.26236826,71.2732398,63.93546268,63.63395904,76.60890869,77.70765922,69.48023631,72.6139837,75.85779615,67.73975736
76.94620596,76.77224831,77.5115996,69.29869,69.9255251,64.80946127,68.86297346,69.11739788,67.96233962,78.0530742,74.47677295,77.01021134,69.35899757,75.71576604,74.79170412,69.22596055,65.88196023,66.40809769,72.297036,68.33818202,72.7349418,74.40928592,74.08157994,74.74723056
75.37851416,79.32068264,80.67960293,70.21127915,73.15058786,71.55851934,65.61302647,75.31428559,68.78554747,77.82208007,75.71218219,77.39743618,73.98983192,68.38760352,71.40645883,68.17990247,61.76680379,68.66701272,70.25112144,70.58682656,73.19941207,71.39977965,78.43733047,69.74339833
75.41279902,81.3424526,76.27382763,72.79445988,71.5505911,75.30626992,66.07832797,69.415544,66.8793449,74.90655416,67.78112429,74.01948579,70.80551365,74.00531279,74.18748001,65.79898864,67.91579849,67.01984103,69.0761268,72.93133534,77.17193709,74.47646229,67.91617623,75.69051066
77.13633693,75.96435168,81.1337345,77.30073711,72.98152832,71.16159116,64.11698879,63.83757583,69.58169646,70.86343081,73.8143624,74.09480481,74.46383082,70.60965343,69.80414724,68.21351758,68.62232755,67.11547982,72.0214002,72.5014077,71.9151161,72.56507229,75.8564019,76.8454264
83.07174122,72.4523709,83.53726648,73.65875482,76.58443461,74.93410666,70.10004445,72.2350195,72.25462057,74.54510611,71.07960205,78.17384467,69.82774093,75.57161869,71.5291991,66.59963928,64.75172838,69.14678068,70.78849169,77.42800198,72.92444411,71.91496247,72.27366724,73.16812923
71.906485,79.14530245,74.31116106,65.28639367,65.49619399,74.02278712,70.15203826,64.88709882,70.27996082,79.04166767,70.70377071,78.62876704,67.11302196,70.18416663,71.11608645,61.76488323,65.68091053,63.6844573,73.20216234,73.0676341,76.69120251,68.37008783,75.90471351,74.44161504
82.39846989,80.73101846,77.83384481,74.59998936,75.61492602,78.09928555,65.55931516,66.96836077,69.06397094,70.47829114,77.39630006,75.24423615,74.57593755,71.42536641,78.00990623,75.0682615,66.72876896,63.77927488,71.9051999,71.94502699,73.43567434,68.70408336,70.72412679,73.58946
77.55032614,81.90547317,79.76541701,75.24869901,75.92207287,74.71258762,67.73401043,67.21006185,64.41352743,81.90676824,71.48257752,71.58882582,73.58669416,73.41147574,72.96090634,69.71049449,67.40042583,66.88639381,72.23725322,72.22937267,72.82518474,76.2099035,68.88033063,68.10365682
72.05666915,78.23763513,74.62074132,74.61011868,68.69802734,76.82957636,65.90543978,68.31728938,70.23148211,76.46971882,75.37607656,77.28243978,69.4019598,74.05543017,74.64314111,68.73027517,68.36302294,66.02004351,72.51274779,66.9677185,72.85039411,73.31987414,75.82025207,72.68014048
73.71445472,77.42681846,81.31426401,65.83375312,73.39749531,74.15718209,77.31074799,70.10752683,73.43283034,75.17418887,73.06349436,76.99101995,72.66902524,64.03151807,72.35745448,68.66237633,70.80236923,65.08553116,71.33769693,74.9861538,77.29588409,67.92823554,67.64001168,76.8451669
73.00062237,75.01966853,75.45856735,71.58386138,74.93015149,80.13910919,68.90017993,70.27600906,68.53065044,71.5566225,73.88981239,75.85101695,71.04756421,76.16240807,68.88120716,68.5829444,71.58828312,66.94695218,69.74675054,73.46229703,73.13195414,75.14237597,76.57813926,65.77911307
79.60727927,81.57284765,71.46748102,80.26267439,72.3736377,69.41747603,72.65152379,62.88225856,69.95281921,75.2223251,68.31153878,77.1054917,71.74498422,75.1769158,71.879473,72.04714115,64.98849469,67.61937259,68.57483623,74.71736277,74.29169661,72.20679165,72.33346971,68.58459916
80.05386322,82.14162164,73.89485184,78.9418007,74.73996661,75.75130065,71.09067361,66.57290348,65.54845729,74.33929666,73.28570794,74.30856685,71.19228603,67.76874303,69.2264597,65.95638563,70.72168413,59.8577664,73.36708064,74.75142927,70.5740027,74.85064858,73.11502544,65.66745455
76.95755525,76.41647716,82.05808557,78.34598258,74.12757718,79.48501705,66.20838789,74.92933611,72.67459697,71.20433037,68.69415471,74.37961356,67.97527821,72.39725993,66.32361437,68.0365719,63.81495626,59.59745603,69.61684465,69.50880207,73.43729382,75.89240973,73.15301066,73.9890292
79.09074663,76.98367106,75.02800462,74.49044268,70.10308575,66.99605386,68.97108281,66.1378377,67.11848923,75.38731285,69.95367977,68.08884343,70.12495092,76.90632749,71.10273767,63.06870692,65.25970421,62.37522995,73.3682128,75.05910385,72.87660974,74.98608081,73.24730771,74.98096187
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
