"","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"XM_022484551.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484552.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484553.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484554.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484555.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484556.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484557.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484558.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484559.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484560.1",53,126,111,141,161,129,120,212,46,154,83
"XM_022484561.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484562.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484563.1",0,30,69,74,89,74,27,64,72,85,26
"XM_022484564.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484565.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484566.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484567.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484568.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484569.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484570.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484571.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484572.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484573.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484574.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484575.1",143,312,412,223,156,342,0,51,80,56,52
"XM_022484576.1",0,17,0,17,0,0,0,16,0,0,0
"XM_022484577.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484578.1",0,41,0,0,43,0,0,0,0,0,41
"XM_022484579.1",0,0,0,0,0,0,0,0,109,130,0
"XM_022484580.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484581.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484582.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484583.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484584.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484585.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484586.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484587.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484588.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484589.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484590.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484591.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484592.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484593.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484594.1",0,0,0,0,160,0,77,308,0,0,0
"XM_022484595.1",80,169,143,148,170,162,217,429,188,137,117
"XM_022484596.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484597.1",22,106,71,63,102,87,68,146,65,169,107
"XM_022484598.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484599.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484600.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484601.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484602.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484603.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484604.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484605.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484606.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484607.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484608.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484609.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484610.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484611.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484612.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484613.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484614.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484615.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484616.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484617.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484618.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484619.1",0,0,0,0,0,0,10,0,0,0,0
"XM_022484620.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484621.1",85,175,153,103,154,137,153,231,155,163,136
"XM_022484622.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484623.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484624.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484625.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484626.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484627.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484628.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484629.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484630.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484631.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484632.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484633.1",0,0,24,27,57,49,23,106,27,37,0
"XM_022484634.1",36,41,131,126,49,100,30,140,60,70,78
"XM_022484635.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484636.1",0,0,0,0,0,0,0,0,30,0,0
"XM_022484637.1",0,0,0,0,51,0,30,0,0,0,0
"XM_022484638.1",0,39,0,0,0,0,37,0,30,0,0
"XM_022484639.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484640.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484641.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484642.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484643.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484644.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484645.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484646.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484647.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484648.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484649.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484650.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484651.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484652.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484653.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484654.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484655.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484656.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484657.1",52,56,82,73,89,71,65,84,67,74,66
"XM_022484658.1",0,0,0,0,0,0,0,99,0,0,0
"XM_022484659.1",0,79,64,82,90,106,85,84,88,107,31
"XM_022484660.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484661.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484662.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484663.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484664.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484665.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484666.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484667.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484668.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484669.1",0,64,39,0,0,0,0,215,44,69,38
"XM_022484670.1",0,0,0,85,0,40,0,0,40,47,42
"XM_022484671.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484672.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484673.1",0,34,0,0,37,26,58,57,0,62,0
"XM_022484674.1",141,287,319,292,455,287,323,649,345,438,270
"XM_022484675.1",555,570,945,779,685,888,606,614,879,854,0
"XM_022484676.1",0,0,0,0,0,0,0,624,0,0,0
"XM_022484677.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484678.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484679.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484680.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484681.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484682.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484683.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484684.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484685.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484686.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484687.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484688.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484689.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484690.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484691.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484692.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484693.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484694.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484695.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484696.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484697.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484698.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484699.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484700.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484701.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484702.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484703.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484704.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484705.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484706.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484707.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484708.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484709.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484710.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484711.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484712.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484713.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484714.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484715.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484716.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484717.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484718.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484719.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484720.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484721.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484722.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484723.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484724.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484725.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484726.1",0,21,21,16,23,0,0,11,11,20,0
"XM_022484727.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484728.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484729.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484730.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484731.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484732.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484733.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484734.1",144,227,241,205,202,302,186,245,309,280,206
"XM_022484735.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484736.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484737.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484738.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484739.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484740.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484741.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484742.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484743.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484744.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484745.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484746.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484747.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484748.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484749.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484750.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484751.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484752.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484753.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484754.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484755.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484756.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484757.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484758.1",0,37,90,43,121,0,39,194,37,114,0
"XM_022484759.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484760.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484761.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484762.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484763.1",0,11,24,0,11,11,0,37,14,11,0
"XM_022484764.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484765.1",0,0,0,0,0,0,0,85,0,0,0
"XM_022484766.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484767.1",0,137,120,129,166,137,108,180,156,186,99
"XM_022484768.1",124,31,192,99,127,128,111,198,89,116,137
"XM_022484769.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484770.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484771.1",185,315,303,293,548,344,396,870,283,405,247
"XM_022484772.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484773.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484774.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484775.1",0,58,107,48,117,117,134,202,116,131,51
"XM_022484776.1",0,0,0,0,0,0,0,163,0,0,0
"XM_022484777.1",0,133,153,113,189,197,179,391,148,178,141
"XM_022484778.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484779.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484780.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484781.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484782.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484783.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484784.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484785.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484786.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484787.1",0,39,0,0,95,0,138,293,38,113,39
"XM_022484788.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484789.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484790.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484791.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484792.1",4271,8667,9378,7920,9351,9803,9046,11274,10281,10303,7275
"XM_022484793.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484794.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484795.1",0,0,0,0,0,0,0,177,0,0,0
"XM_022484796.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484797.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484798.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484799.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484800.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484801.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484802.1",106,200,181,205,307,201,488,653,271,419,242
"XM_022484803.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484804.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484805.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484806.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484807.1",0,0,55,0,121,0,0,117,175,185,0
"XM_022484808.1",34,101,65,122,51,0,112,143,113,119,34
"XM_022484809.1",0,44,0,0,0,0,0,0,0,0,0
"XM_022484810.1",0,0,42,0,0,93,0,0,0,0,0
"XM_022484811.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484812.1",0,97,109,0,0,97,0,162,104,93,36
"XM_022484813.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484814.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484815.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484816.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484817.1",57,71,86,72,86,84,28,131,28,0,31
"XM_022484818.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484819.1",0,0,0,0,34,0,0,0,0,0,0
"XM_022484820.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484821.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484822.1",31,128,103,137,222,130,158,353,132,186,102
"XM_022484823.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484824.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484825.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484826.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484827.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484828.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484829.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484830.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484831.1",255,298,370,383,344,244,190,318,181,250,141
"XM_022484832.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484833.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484834.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484835.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484836.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484837.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484838.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484840.1",0,25,11,0,27,30,35,50,39,39,21
"XM_022484841.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484842.1",61,100,109,134,129,106,99,118,152,183,82
"XM_022484843.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484844.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484845.1",0,0,0,0,0,0,0,52,0,0,0
"XM_022484846.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484847.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484848.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484849.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484850.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484851.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484852.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484853.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484854.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484855.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484856.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484857.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484858.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484859.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484860.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484861.1",0,232,164,141,179,212,172,267,194,233,0
"XM_022484862.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484863.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484864.1",0,28,31,30,73,71,76,115,77,79,0
"XM_022484865.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484866.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484867.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484868.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484869.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484870.1",0,36,46,30,14,22,18,51,47,45,32
"XM_022484871.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484872.1",0,0,0,0,0,0,0,208,0,0,0
"XM_022484873.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484874.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484875.1",17,0,0,0,0,129,165,0,0,0,0
"XM_022484876.1",117,178,234,356,362,173,165,422,353,381,316
"XM_022484877.1",503,795,1012,1811,1686,910,2209,1707,2038,1878,1387
"XM_022484878.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484879.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484880.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484881.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484882.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484883.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484884.1",0,75,172,178,223,174,185,386,205,207,71
"XM_022484885.1",218,479,591,524,602,562,349,546,491,615,252
"XM_022484886.1",0,0,0,0,0,0,0,0,0,0,75
"XM_022484887.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484888.1",0,0,0,0,0,0,0,31,0,0,0
"XM_022484889.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484890.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484891.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484892.1",0,0,0,19,70,25,23,44,0,69,44
"XM_022484893.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484894.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484895.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484896.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484897.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484898.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484899.1",0,0,0,257,155,0,0,0,97,0,0
"XM_022484900.1",0,243,134,0,0,0,0,259,0,0,0
"XM_022484901.1",0,0,0,0,0,89,0,0,0,0,0
"XM_022484902.1",0,0,133,0,0,0,0,0,116,0,0
"XM_022484903.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484904.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484905.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484906.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484907.1",0,0,29,0,43,38,0,0,31,0,0
"XM_022484908.1",0,54,31,53,77,25,29,61,0,26,0
"XM_022484909.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484910.1",0,0,0,0,0,0,0,99,0,0,0
"XM_022484911.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484912.1",0,0,0,0,0,42,0,0,0,0,0
"XM_022484913.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484914.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484915.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484916.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484917.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484918.1",0,0,13,12,15,0,14,42,33,14,0
"XM_022484919.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484920.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484921.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484922.1",0,87,58,35,34,34,0,0,39,73,0
"XM_022484923.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484924.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484925.1",0,0,42,0,0,0,0,0,0,0,0
"XM_022484926.1",64,179,150,155,177,156,124,237,169,218,94
"XM_022484927.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484928.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484929.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484930.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484931.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484932.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484933.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484934.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484935.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484936.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484937.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484938.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484939.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484940.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484941.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484942.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484943.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484944.1",0,0,0,0,0,0,0,63,39,100,0
"XM_022484945.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484946.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484947.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484948.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484949.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484950.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484951.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484952.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484953.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484954.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484955.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484956.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484957.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484959.1",0,0,0,0,0,0,0,124,0,0,0
"XM_022484960.1",0,0,0,0,130,0,139,168,0,62,0
"XM_022484961.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484962.1",0,0,35,33,31,12,0,44,16,16,14
"XM_022484963.1",0,0,0,0,0,0,0,0,0,39,0
"XM_022484964.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484965.1",0,152,132,134,146,130,182,339,216,297,149
"XM_022484966.1",0,0,0,0,65,0,0,163,0,0,0
"XM_022484967.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484968.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484969.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484970.1",0,70,86,0,0,0,0,0,0,0,0
"XM_022484971.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484972.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484973.1",0,0,0,68,77,0,0,0,0,139,0
"XM_022484974.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484975.1",0,168,90,0,88,0,0,0,0,0,0
"XM_022484976.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484977.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484978.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484979.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484980.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484981.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484982.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484983.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484984.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484985.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022484986.1",0,0,0,0,0,0,0,0,0,0,0
