"","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"XR_002637609.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637610.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637611.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637612.1",0,0,0,0,33,0,0,34,0,0,0,0
"XR_002637613.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637614.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637615.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637616.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637617.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637618.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637619.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637620.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637621.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637622.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637623.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637624.1",0,19,0,0,0,0,27,0,0,0,17,16
"XR_002637625.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637626.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637627.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637628.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637629.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637630.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637631.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637632.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637633.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637634.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637635.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637636.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637637.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637638.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637639.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637640.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637641.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637642.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637643.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637644.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637645.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637646.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637647.1",0,0,0,61,30,80,79,92,0,0,0,0
"XR_002637648.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637649.1",130,119,107,138,157,123,159,165,99,70,106,153
"XR_002637650.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637651.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637652.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637653.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637654.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637655.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637656.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637657.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637658.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637659.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637660.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637661.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637662.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637663.1",1197,1376,1600,1560,1605,2051,1455,1994,1067,954,1447,1322
"XR_002637664.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637665.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637666.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637667.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637668.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637669.1",87,113,117,103,153,131,104,152,82,93,127,91
"XR_002637670.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637671.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637672.1",69,32,80,64,62,112,83,120,25,56,33,53
"XR_002637673.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637674.1",133,60,185,175,64,102,172,240,121,0,151,174
"XR_002637675.1",0,0,0,0,75,118,0,0,0,0,0,0
"XR_002637676.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637677.1",104,90,182,141,129,48,0,241,205,45,64,392
"XR_002637678.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637679.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637680.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637681.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637682.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637683.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637684.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637685.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637686.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637687.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637688.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637689.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637690.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637691.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637692.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637693.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637694.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637695.1",17,18,42,16,0,62,72,89,46,16,21,18
"XR_002637696.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637697.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637698.1",18,0,37,0,48,48,18,61,16,0,33,45
"XR_002637699.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637700.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637701.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637702.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637703.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637704.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637705.1",542,325,551,483,445,356,517,549,284,311,395,367
"XR_002637706.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637707.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637708.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637709.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637710.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637711.1",0,0,0,0,0,24,0,25,0,0,0,0
"XR_002637712.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637713.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637714.1",26,0,0,0,0,0,0,0,0,0,0,20
"XR_002637715.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637716.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637717.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637718.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637719.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637720.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637721.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637722.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637723.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637724.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637726.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637727.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637728.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637729.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637730.1",0,0,0,0,0,0,18,0,0,0,0,0
"XR_002637731.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637732.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637733.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637734.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637735.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637736.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637737.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637738.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637739.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637740.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637741.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637742.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637743.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637744.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637745.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637746.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637747.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637748.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637749.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637750.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637751.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637752.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637753.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637754.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637755.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637756.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637757.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637758.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637759.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637760.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637761.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637762.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637763.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637764.1",0,0,18,0,17,21,0,0,0,0,0,0
"XR_002637765.1",235,199,269,268,254,396,332,338,206,262,291,267
"XR_002637766.1",27,0,0,0,0,0,0,64,31,0,0,26
"XR_002637767.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637768.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637769.1",40,41,71,58,44,74,61,80,34,26,56,57
"XR_002637770.1",59,52,72,50,75,73,75,59,39,52,42,40
"XR_002637771.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637772.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637773.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637774.1",0,77,46,84,110,85,44,89,32,29,81,62
"XR_002637775.1",88,0,23,0,0,0,33,0,0,0,0,0
"XR_002637776.1",0,0,0,0,0,0,0,17,0,0,0,0
"XR_002637777.1",13,0,0,24,0,23,11,26,0,0,11,10
"XR_002637778.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637779.1",52,48,69,52,58,64,59,70,35,31,51,81
"XR_002637780.1",230,222,269,207,342,454,252,323,178,271,299,217
"XR_002637781.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637782.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637783.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637784.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637785.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637786.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637787.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637788.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637789.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637790.1",142,153,147,149,199,215,165,183,98,133,141,171
"XR_002637791.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637792.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637793.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637794.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637795.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637796.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637797.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637798.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637799.1",8,0,0,0,12,0,14,27,18,9,18,8
"XR_002637800.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637801.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637802.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637803.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637804.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637805.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637806.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637807.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637808.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637809.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637810.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637811.1",97,73,83,100,108,96,78,116,43,0,73,93
"XR_002637812.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637813.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637814.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637815.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637816.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637817.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637818.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637819.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637820.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637821.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637822.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637823.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637824.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637825.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637826.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637827.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637828.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637829.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637830.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637831.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637832.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637833.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637834.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637835.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637836.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637837.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637838.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637839.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637840.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637841.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637842.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637843.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637844.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637845.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637846.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637847.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637848.1",263,258,289,104,235,316,173,399,209,314,343,509
"XR_002637849.1",211,231,198,228,257,271,279,348,196,237,206,224
"XR_002637850.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637851.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637852.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637853.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637855.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637856.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637857.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637858.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637859.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637860.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637861.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637862.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637863.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637864.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637865.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637866.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637867.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637868.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637869.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637870.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637871.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637872.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637873.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637874.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637875.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637876.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637877.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637878.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637879.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637880.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637881.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637882.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637883.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637884.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637885.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637886.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637887.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637888.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637889.1",0,0,0,0,15,0,0,0,0,0,0,0
"XR_002637890.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637891.1",88,99,109,72,89,158,109,173,73,91,129,96
"XR_002637892.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637893.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637894.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637895.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637896.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637897.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637898.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637899.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637900.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637901.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637902.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637903.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637904.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637905.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637906.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637907.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637908.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637909.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637910.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637911.1",0,0,56,0,28,65,25,40,0,0,23,0
"XR_002637912.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637913.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637914.1",735,727,912,439,854,1337,660,1078,661,668,776,967
"XR_002637915.1",160,171,164,102,149,214,142,245,149,177,195,265
"XR_002637916.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637917.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637918.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637919.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637920.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637921.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637922.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637923.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637924.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637925.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637926.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637927.1",159,192,178,93,131,183,37,197,117,154,234,174
"XR_002637928.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637929.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637930.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637931.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637932.1",0,8,15,9,10,30,18,0,7,11,9,0
"XR_002637933.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637934.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637935.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637936.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637937.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637938.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637939.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637940.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637941.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637942.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637943.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637944.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637945.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637946.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637947.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637948.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637949.1",357,351,408,272,442,456,160,308,157,184,175,220
"XR_002637950.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637951.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637952.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637953.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637954.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637955.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637956.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637957.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637958.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637959.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637960.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637961.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637962.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637963.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637964.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637965.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637966.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637967.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637968.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637969.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637970.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637971.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637972.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637973.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637974.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637975.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637976.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637977.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637978.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637979.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637980.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637981.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637982.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637983.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637984.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637985.1",18,39,74,65,58,93,50,60,22,53,20,50
"XR_002637986.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637987.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637988.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637989.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637990.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637991.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637992.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637993.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637994.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637995.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637996.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637997.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637998.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002637999.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638000.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638001.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638002.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638003.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638004.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638005.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638006.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638007.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638008.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638009.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638010.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638011.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638012.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638013.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638014.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638015.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638016.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638017.1",0,0,0,0,0,0,0,0,0,0,0,0
"XR_002638018.1",94,112,119,91,151,270,166,176,97,104,66,127
"XR_002638019.1",0,0,0,0,0,0,0,0,0,0,0,0
