Date & time of file creation	5/7/2021 2:51 PM																																													
Raw data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt																																													
Data file path	C:\Users\user\Documents\Oysters larvael 2021\april 30 2021\may 7 2021 high temp low salinity 7-8 and 19-20-21.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
5/7/2021/3:10:04 PM	M2   	1014.0	17.1	23.4725	28.00	95.86	25.8300	28.00	98.79	NaN	28.00	NaN	25.1800	28.00	100.30	24.6525	28.13	104.28	25.4050	28.13	103.01	25.1250	28.13	99.54	25.1350	28.13	100.59	NaN	NaN	NaN	NaN	28.0025	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:05 PM	M2   	1014.0	17.1	23.4625	28.01	95.95	25.8300	28.01	98.77	NaN	28.01	NaN	25.1800	28.01	100.29	24.6600	28.13	104.20	25.3900	28.13	103.16	25.1125	28.13	99.66	25.1425	28.13	100.51	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:06 PM	M2   	1014.0	17.1	23.5025	28.01	95.56	25.8275	28.01	98.80	NaN	28.01	NaN	25.1775	28.01	100.32	24.6600	28.13	104.20	25.3900	28.13	103.16	25.1275	28.13	99.51	25.1275	28.13	100.66	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:07 PM	M2   	1014.0	17.1	23.5050	28.01	95.53	25.8250	28.01	98.82	NaN	28.01	NaN	25.1750	28.01	100.34	24.6600	28.13	104.20	25.3900	28.13	103.16	25.1450	28.13	99.34	25.1475	28.13	100.46	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:08 PM	M2   	1014.0	17.1	23.4850	28.01	95.73	25.8400	28.01	98.68	NaN	28.01	NaN	25.1875	28.01	100.22	24.6650	28.13	104.15	25.3900	28.13	103.16	25.1275	28.13	99.51	25.1450	28.13	100.49	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:09 PM	M2   	1014.0	17.1	23.4725	28.01	95.85	25.8375	28.01	98.70	NaN	28.01	NaN	25.1775	28.01	100.32	24.6725	28.13	104.07	25.3900	28.13	103.16	25.1225	28.13	99.56	25.1475	28.13	100.46	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1325	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:10 PM	M2   	1014.0	17.1	23.4850	28.01	95.73	25.8275	28.01	98.80	NaN	28.01	NaN	25.1700	28.01	100.39	24.6525	28.14	104.27	25.3925	28.14	103.12	25.1275	28.14	99.50	25.1175	28.14	100.75	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:11 PM	M2   	1014.0	17.1	23.5025	28.01	95.56	25.8200	28.01	98.87	NaN	28.01	NaN	25.1700	28.01	100.40	24.6650	28.14	104.14	25.3925	28.14	103.12	25.1225	28.14	99.55	25.1350	28.14	100.57	NaN	NaN	NaN	NaN	28.0075	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:12 PM	M2   	1014.0	17.1	23.5025	28.00	95.57	25.8250	28.00	98.84	NaN	28.00	NaN	25.1725	28.00	100.38	24.6750	28.14	104.03	25.3725	28.14	103.32	25.1275	28.14	99.50	25.1250	28.14	100.67	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:13 PM	M2   	1014.0	17.1	23.4875	28.00	95.72	25.8375	28.00	98.72	NaN	28.00	NaN	25.1725	28.00	100.38	24.6600	28.14	104.19	25.3850	28.14	103.20	25.1200	28.14	99.57	25.1350	28.14	100.57	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:14 PM	M2   	1014.0	17.1	23.5050	28.00	95.54	25.8275	28.00	98.81	NaN	28.00	NaN	25.1525	28.00	100.58	24.6575	28.14	104.22	25.3975	28.14	103.07	25.1275	28.14	99.50	25.1200	28.14	100.73	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1375	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:15 PM	M2   	1014.0	17.1	23.4975	28.00	95.62	25.8275	28.00	98.81	NaN	28.00	NaN	25.1650	28.00	100.46	24.6425	28.13	104.39	25.3900	28.13	103.16	25.1525	28.13	99.27	25.1225	28.13	100.71	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:16 PM	M2   	1014.0	17.1	23.5075	28.00	95.52	25.8475	28.00	98.62	NaN	28.00	NaN	25.1800	28.00	100.31	24.6275	28.13	104.54	25.3875	28.13	103.19	25.1550	28.13	99.24	25.1225	28.13	100.71	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:17 PM	M2   	1014.0	17.1	23.4775	28.00	95.82	25.8400	28.00	98.69	NaN	28.00	NaN	25.1900	28.00	100.21	24.6550	28.13	104.26	25.3800	28.13	103.26	25.1400	28.13	99.39	25.1200	28.13	100.74	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:18 PM	M2   	1014.0	17.1	23.4975	28.00	95.62	25.8300	28.00	98.79	NaN	28.00	NaN	25.2025	28.00	100.09	24.6675	28.13	104.13	25.3825	28.13	103.24	25.1450	28.13	99.34	25.1725	28.13	100.21	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:19 PM	M2   	1014.0	17.1	23.4975	28.00	95.62	25.8050	28.00	99.03	NaN	28.00	NaN	25.1600	28.00	100.51	24.6550	28.13	104.26	25.3975	28.13	103.09	25.1575	28.13	99.22	25.1450	28.13	100.49	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:20 PM	M2   	1014.0	17.1	23.5125	28.00	95.47	25.8275	28.00	98.81	NaN	28.00	NaN	25.1875	28.00	100.23	24.6475	28.13	104.33	25.4150	28.13	102.91	25.1500	28.13	99.29	25.1350	28.13	100.59	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:21 PM	M2   	1014.0	17.1	23.4925	28.00	95.67	25.8400	28.00	98.69	NaN	28.00	NaN	25.1850	28.00	100.26	24.6625	28.13	104.18	25.3925	28.13	103.14	25.1500	28.13	99.29	25.1425	28.13	100.51	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:22 PM	M2   	1014.0	17.1	23.4950	28.00	95.64	25.8125	28.00	98.96	NaN	28.00	NaN	25.2025	28.00	100.09	24.6400	28.13	104.41	25.3825	28.13	103.24	25.1500	28.13	99.29	25.1225	28.13	100.71	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:23 PM	M2   	1014.0	17.1	23.4800	28.00	95.79	25.8200	28.00	98.88	NaN	28.00	NaN	25.2000	28.00	100.11	24.6400	28.13	104.41	25.4125	28.13	102.93	25.1550	28.13	99.24	25.1300	28.13	100.64	NaN	NaN	NaN	NaN	28.0025	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:24 PM	M2   	1014.0	17.1	23.4875	28.01	95.71	25.8275	28.01	98.80	NaN	28.01	NaN	25.1750	28.01	100.35	24.6475	28.13	104.33	25.3875	28.13	103.19	25.1625	28.13	99.17	25.1250	28.13	100.69	NaN	NaN	NaN	NaN	28.0075	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:25 PM	M2   	1014.0	17.1	23.5000	28.00	95.59	25.8475	28.00	98.62	NaN	28.00	NaN	25.1825	28.00	100.28	24.6625	28.13	104.18	25.3850	28.13	103.21	25.1450	28.13	99.34	25.1100	28.13	100.84	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:26 PM	M2   	1014.0	17.1	23.4725	28.00	95.87	25.8350	28.00	98.74	NaN	28.00	NaN	25.1700	28.00	100.41	24.6475	28.13	104.33	25.3975	28.13	103.08	25.1600	28.13	99.19	25.1175	28.13	100.76	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1325	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:27 PM	M2   	1014.0	17.1	23.4825	28.00	95.77	25.8225	28.00	98.86	NaN	28.00	NaN	25.1875	28.00	100.23	24.6625	28.14	104.16	25.3875	28.14	103.17	25.1550	28.14	99.23	25.1375	28.14	100.55	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:28 PM	M2   	1014.0	17.1	23.4875	28.00	95.72	25.8325	28.00	98.77	NaN	28.00	NaN	25.1550	28.00	100.56	24.6450	28.14	104.35	25.3850	28.14	103.20	25.1400	28.14	99.37	25.1325	28.14	100.60	NaN	NaN	NaN	NaN	27.9975	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:29 PM	M2   	1014.0	17.1	23.4775	27.99	95.83	25.8400	27.99	98.71	NaN	27.99	NaN	25.1725	27.99	100.40	24.6550	28.14	104.24	25.4000	28.14	103.04	25.1400	28.14	99.37	25.1450	28.14	100.47	NaN	NaN	NaN	NaN	27.9900	27.99	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:30 PM	M2   	1014.0	17.1	23.4700	27.99	95.90	25.8375	27.99	98.73	NaN	27.99	NaN	25.1800	27.99	100.32	24.6425	28.14	104.37	25.4025	28.14	103.02	25.1300	28.14	99.47	25.1525	28.14	100.40	NaN	NaN	NaN	NaN	27.9900	27.99	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:31 PM	M2   	1014.0	17.1	23.4750	27.99	95.85	25.8275	27.99	98.82	NaN	27.99	NaN	25.1725	27.99	100.39	24.6450	28.14	104.35	25.4075	28.14	102.97	25.1050	28.14	99.72	25.1325	28.14	100.60	NaN	NaN	NaN	NaN	27.9925	27.99	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:32 PM	M2   	1014.0	17.1	23.4875	28.00	95.72	25.8175	28.00	98.91	NaN	28.00	NaN	25.1575	28.00	100.53	24.6325	28.14	104.48	25.4025	28.14	103.02	25.1275	28.14	99.50	25.1425	28.14	100.50	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1375	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:33 PM	M2   	1014.0	17.1	23.4825	28.00	95.76	25.8125	28.00	98.95	NaN	28.00	NaN	25.1800	28.00	100.30	24.6425	28.13	104.39	25.4100	28.13	102.96	25.1500	28.13	99.29	25.1475	28.13	100.46	NaN	NaN	NaN	NaN	28.0025	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:34 PM	M2   	1014.0	17.1	23.4825	28.01	95.75	25.8175	28.01	98.89	NaN	28.01	NaN	25.1750	28.01	100.34	24.6500	28.13	104.30	25.4075	28.13	102.98	25.1475	28.13	99.31	25.1425	28.13	100.51	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1325	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:35 PM	M2   	1014.0	17.1	23.4600	28.01	95.98	25.8100	28.01	98.97	NaN	28.01	NaN	25.1650	28.01	100.44	24.6475	28.14	104.32	25.4000	28.14	103.04	25.1375	28.14	99.40	25.1500	28.14	100.42	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:36 PM	M2   	1014.0	17.1	23.4675	28.01	95.90	25.8150	28.01	98.92	NaN	28.01	NaN	25.1825	28.01	100.27	24.6425	28.14	104.38	25.4000	28.14	103.05	25.1325	28.14	99.45	25.1375	28.14	100.55	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1375	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:37 PM	M2   	1014.0	17.1	23.4875	28.01	95.70	25.8325	28.01	98.75	NaN	28.01	NaN	25.1925	28.01	100.17	24.6500	28.13	104.31	25.3975	28.13	103.09	25.1425	28.13	99.36	25.1100	28.13	100.84	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:38 PM	M2   	1014.0	17.1	23.4875	28.01	95.71	25.8450	28.01	98.63	NaN	28.01	NaN	25.1950	28.01	100.15	24.6475	28.13	104.33	25.3900	28.13	103.16	25.1500	28.13	99.29	25.1350	28.13	100.59	NaN	NaN	NaN	NaN	28.0075	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:39 PM	M2   	1014.0	17.1	23.5075	28.00	95.52	25.8550	28.00	98.55	NaN	28.00	NaN	25.1850	28.00	100.26	24.6400	28.13	104.41	25.3925	28.13	103.14	25.1525	28.13	99.27	25.1250	28.13	100.69	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:40 PM	M2   	1014.0	17.1	23.4975	28.00	95.62	25.8375	28.00	98.72	NaN	28.00	NaN	25.1950	28.00	100.16	24.6400	28.13	104.41	25.3950	28.13	103.11	25.1525	28.13	99.27	25.1425	28.13	100.51	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:41 PM	M2   	1014.0	17.1	23.4875	28.00	95.72	25.8275	28.00	98.81	NaN	28.00	NaN	25.1750	28.00	100.36	24.6375	28.13	104.44	25.3850	28.13	103.21	25.1350	28.13	99.44	25.1475	28.13	100.46	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:42 PM	M2   	1014.0	17.1	23.4850	28.00	95.74	25.8225	28.00	98.86	NaN	28.00	NaN	25.1575	28.00	100.53	24.6325	28.13	104.49	25.3975	28.13	103.09	25.1450	28.13	99.34	25.1400	28.13	100.54	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:43 PM	M2   	1014.0	17.1	23.4925	28.00	95.67	25.8275	28.00	98.81	NaN	28.00	NaN	25.1525	28.00	100.58	24.6375	28.13	104.44	25.3875	28.13	103.19	25.1375	28.13	99.41	25.1450	28.13	100.49	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:44 PM	M2   	1014.0	17.1	23.4725	28.00	95.87	25.8300	28.00	98.79	NaN	28.00	NaN	25.1625	28.00	100.48	24.6300	28.13	104.52	25.3775	28.13	103.29	25.1575	28.13	99.22	25.1525	28.13	100.41	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:45 PM	M2   	1014.0	17.1	23.4775	28.00	95.82	25.8525	28.00	98.57	NaN	28.00	NaN	25.1750	28.00	100.36	24.6325	28.13	104.49	25.3750	28.13	103.31	25.1500	28.13	99.29	25.1350	28.13	100.58	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1325	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:46 PM	M2   	1014.0	17.1	23.4750	28.00	95.84	25.8275	28.00	98.81	NaN	28.00	NaN	25.1825	28.00	100.28	24.6300	28.14	104.50	25.3925	28.14	103.12	25.1500	28.14	99.27	25.1450	28.14	100.47	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:47 PM	M2   	1014.0	17.1	23.4850	28.00	95.74	25.8200	28.00	98.89	NaN	28.00	NaN	25.1650	28.00	100.46	24.6125	28.14	104.69	25.3975	28.14	103.07	25.1525	28.14	99.25	25.1300	28.14	100.62	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:48 PM	M2   	1014.0	17.1	23.4750	28.00	95.84	25.8175	28.00	98.91	NaN	28.00	NaN	25.1800	28.00	100.31	24.6500	28.14	104.29	25.3875	28.14	103.17	25.1500	28.14	99.27	25.1325	28.14	100.60	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:49 PM	M2   	1014.0	17.1	23.4925	28.00	95.66	25.8200	28.00	98.88	NaN	28.00	NaN	25.1775	28.00	100.33	24.6525	28.14	104.27	25.3850	28.14	103.20	25.1250	28.14	99.52	25.1400	28.14	100.52	NaN	NaN	NaN	NaN	28.0025	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:50 PM	M2   	1014.0	17.1	23.5000	28.01	95.58	25.8475	28.01	98.61	NaN	28.01	NaN	25.1750	28.01	100.35	24.6525	28.14	104.27	25.3950	28.14	103.09	25.1375	28.14	99.40	25.1425	28.14	100.50	NaN	NaN	NaN	NaN	28.0075	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:51 PM	M2   	1014.0	17.1	23.4950	28.00	95.64	25.8400	28.00	98.69	NaN	28.00	NaN	25.1875	28.00	100.23	24.6325	28.14	104.48	25.3825	28.14	103.22	25.1325	28.14	99.45	25.1400	28.14	100.52	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:52 PM	M2   	1014.0	17.1	23.4875	28.00	95.72	25.8400	28.00	98.69	NaN	28.00	NaN	25.1775	28.00	100.33	24.6375	28.14	104.42	25.3925	28.14	103.12	25.1425	28.14	99.35	25.1200	28.14	100.72	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:53 PM	M2   	1014.0	17.1	23.5125	28.00	95.47	25.8350	28.00	98.74	NaN	28.00	NaN	25.1775	28.00	100.33	24.6375	28.14	104.42	25.3950	28.14	103.09	25.1525	28.14	99.25	25.1425	28.14	100.50	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:54 PM	M2   	1014.0	17.1	23.5175	28.00	95.42	25.8225	28.00	98.86	NaN	28.00	NaN	25.1975	28.00	100.13	24.6550	28.14	104.24	25.3850	28.14	103.20	25.1550	28.14	99.23	25.1300	28.14	100.62	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:55 PM	M2   	1014.0	17.1	23.5025	28.00	95.57	25.8350	28.00	98.74	NaN	28.00	NaN	25.1950	28.00	100.16	24.6400	28.14	104.40	25.4050	28.14	102.99	25.1400	28.14	99.37	25.1525	28.14	100.40	NaN	NaN	NaN	NaN	28.0025	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:56 PM	M2   	1014.0	17.1	23.4775	28.01	95.81	25.8450	28.01	98.63	NaN	28.01	NaN	25.1975	28.01	100.12	24.6400	28.14	104.40	25.4150	28.14	102.89	25.1400	28.14	99.37	25.1325	28.14	100.60	NaN	NaN	NaN	NaN	28.0075	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:57 PM	M2   	1014.0	17.1	23.4850	28.00	95.74	25.8300	28.00	98.79	NaN	28.00	NaN	25.1700	28.00	100.41	24.6350	28.14	104.45	25.4025	28.14	103.02	25.1400	28.14	99.37	25.1425	28.14	100.50	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:58 PM	M2   	1014.0	17.1	23.5225	28.00	95.37	25.8250	28.00	98.84	NaN	28.00	NaN	25.1850	28.00	100.26	24.6250	28.14	104.56	25.4050	28.14	102.99	25.1375	28.14	99.40	25.1525	28.14	100.40	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:10:59 PM	M2   	1014.0	17.1	23.5025	28.00	95.57	25.8175	28.00	98.91	NaN	28.00	NaN	25.1450	28.00	100.66	24.6400	28.14	104.40	25.3925	28.14	103.12	25.1200	28.14	99.57	25.1575	28.14	100.35	NaN	NaN	NaN	NaN	28.0000	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:00 PM	M2   	1014.0	17.1	23.5025	28.00	95.57	25.8425	28.00	98.66	NaN	28.00	NaN	25.1650	28.00	100.45	24.6425	28.14	104.37	25.3975	28.14	103.07	25.1050	28.14	99.72	25.1500	28.14	100.42	NaN	NaN	NaN	NaN	28.0025	28.00	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:01 PM	M2   	1014.0	17.1	23.4800	28.01	95.78	25.8475	28.01	98.61	NaN	28.01	NaN	25.1775	28.01	100.32	24.6525	28.14	104.27	25.3900	28.14	103.15	25.1450	28.14	99.32	25.1550	28.14	100.37	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:02 PM	M2   	1014.0	17.1	23.4825	28.01	95.75	25.8350	28.01	98.73	NaN	28.01	NaN	25.1750	28.01	100.34	24.6550	28.14	104.24	25.3975	28.14	103.07	25.1375	28.14	99.40	25.1575	28.14	100.35	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:03 PM	M2   	1014.0	17.1	23.4875	28.01	95.70	25.8200	28.01	98.87	NaN	28.01	NaN	25.1875	28.01	100.22	24.6400	28.14	104.40	25.4100	28.14	102.94	25.1600	28.14	99.18	25.1275	28.14	100.65	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1400	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:04 PM	M2   	1014.0	17.1	23.4800	28.01	95.78	25.8225	28.01	98.85	NaN	28.01	NaN	25.1750	28.01	100.34	24.6300	28.14	104.51	25.3850	28.14	103.20	25.1575	28.14	99.20	25.1525	28.14	100.40	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1375	28.14	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:05 PM	M2   	1014.0	17.1	23.4775	28.01	95.80	25.8350	28.01	98.73	NaN	28.01	NaN	25.1600	28.01	100.49	24.6100	28.13	104.73	25.4000	28.13	103.06	25.1500	28.13	99.29	25.1500	28.13	100.44	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:06 PM	M2   	1014.0	17.1	23.4750	28.01	95.83	25.8425	28.01	98.65	NaN	28.01	NaN	25.1650	28.01	100.44	24.6400	28.13	104.41	25.3975	28.13	103.09	25.1475	28.13	99.31	25.1250	28.13	100.69	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:07 PM	M2   	1014.0	17.1	23.4975	28.01	95.61	25.8225	28.01	98.85	NaN	28.01	NaN	25.1775	28.01	100.32	24.6425	28.13	104.39	25.3950	28.13	103.11	25.1450	28.13	99.34	25.1425	28.13	100.51	NaN	NaN	NaN	NaN	28.0100	28.01	OFF	28.1300	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:08 PM	M2   	1014.0	17.1	23.5100	28.01	95.48	25.8325	28.01	98.75	NaN	28.01	NaN	25.1775	28.01	100.31	24.6425	28.13	104.39	25.4050	28.13	103.01	25.1600	28.13	99.20	25.1400	28.13	100.54	NaN	NaN	NaN	NaN	28.0125	28.01	OFF	28.1275	28.13	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/3:11:09 PM	M2   	1014.0	17.1	23.4825	28.02	95.74	25.8375	28.02	98.69	NaN	28.02	NaN	25.1925	28.02	100.16	24.6200	28.12	104.64	25.3875	28.12	103.20	25.1550	28.12	99.26	25.1150	28.12	100.80	NaN	NaN	NaN	NaN	28.0175	28.02	OFF	28.1200	28.12	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
