"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","B9.larva","B10.larva","B11.larva","B12.larva","C1.larva","C2.larva","C3.larva","C4.larva","C5.larva","C6.larva","C7.larva","C8.larva","C9.larva","C10.larva","C11.larva"
"1386","XM_022430478.1",68.9033086135582,-0.214818372407708,2.07145896690299,-0.103703899444786,0.917404332033995,0.999772012416676,96.59768142024,49.8884436448439,71.564678845998,77.178682326217,90.0738956950026,79.4197238230608,83.8852910935787,76.1610811343016,0,85.2888269552815,88.963813353474,0,99.3903414773207,57.933474904196,31.1502127131576,85.5887721945908,25.5658991629371,106.311706322663,54.3706659222364,78.6166539205717,61.3486570820338,91.6212799200153,71.2901734449775,91.4694513686994
"1387","XM_022430479.1",50.9273216541834,-0.426010561895354,2.42335801021142,-0.175793489901307,0.860456184297548,0.999772012416676,28.080721343093,26.1320419092039,39.8588084711887,0,62.8640730371372,24.2439156933554,63.1496011603346,35.679065035889,0,97.1895935071812,77.1019715730108,62.6704103210142,83.0968428744812,51.7890154446601,77.373108997198,53.5929695050242,83.7503593268629,50.9224139528724,39.4187327936214,64.1346387246769,0,74.5052166382542,54.3163226247448,72.3858967665967
"1388","XM_022430481.1",111.899377128607,0.507920049389342,3.05740465649135,0.166127845822092,0.868056340836238,0.999772012416676,71.8866466383181,77.2083056408298,136.788183617034,175.795887520828,64.7406125307831,106.171630795039,156.460205859933,140.657852545332,0,139.834006984822,0,0,0,135.178108109791,69.3343444260605,175.976914792617,161.329639545431,187.608893510582,86.9930654755783,162.405456125391,151.01207897116,148.00360602464,126.964404135341,211.235207837068
"1389","XM_022430482.1",23.6246425813453,1.33322524722053,3.17148532749269,0.420378816090739,0.67420874096111,0.999772012416676,23.5878059281981,0,15.3999941820502,26.798153585492,0,40.9638575508419,40.5288485058864,27.4454346429916,0,35.7022996556992,24.9098677389727,0,29.328297485111,21.9444980697712,52.2519697123934,18.3975865465008,31.7369782712322,22.3343920845931,0,23.7918821075414,37.75301974279,42.2867445784686,16.2948967874234,35.5348947763293
"1390","XM_022430529.1",351.725336130035,-0.198089463941304,0.24717138496528,-0.801425553241649,0.422885326772492,0.999772012416676,381.897810266065,453.747273150723,389.529264604799,455.568610953364,441.925050753606,517.482200489207,344.966477980335,354.046106894591,333.935599612361,332.229732907201,329.759201496877,317.038546329836,262.325327505715,284.400694984235,347.676567701695,299.960650214688,277.698559873282,256.398821131129,362.924195030928,417.909581367249,312.406238371587,355.41001990951,283.802785714292,328.368749877561
"1391","XM_022430566.1",517.994296439234,-0.401579025840562,0.539521365624767,-0.744324602187964,0.456680120884438,0.999772012416676,487.481322516095,662.803608424354,610.564475217755,475.935207678338,371.554819741886,464.814383638124,328.943444850101,585.273893761795,601.350163445366,389.750104574716,492.266433889223,373.564798776241,448.071211578085,509.990135141483,531.563307266464,600.721195496614,670.002874614903,385.93829522177,502.928659780687,545.144429159754,837.173212796368,599.062214861638,603.590135167477,353.374786942386
"1392","XM_022430568.1",51.1000719677978,-1.01138819052498,1.12752699585897,-0.896996873901438,0.369720585134992,0.999772012416676,40.4362387340539,49.8884436448439,47.1058645568594,42.8770457367872,30.9629016451571,50.9958226653338,67.8622579633446,58.3215486163571,41.2430421831999,31.7353774717326,42.7026304096675,23.3477999235151,0,39.5000965255882,53.2568152837856,55.9926547067417,65.2371220019774,37.5217787021165,86.9930654755783,35.1706083328873,54.7418786270455,109.744170453645,70.6112194121682,90.1533441547613
"1393","XM_022430592.1",26.713238179165,1.46279533589195,5.06289961963355,0.288924419954791,0.772639215866274,0.999772012416676,0,0,23.5529322784297,0,30.9629016451571,53.5038139439568,0,22.642483580468,31.9300971740902,56.5286411215238,0,0,0,22.8222779925621,54.2616608551778,66.3912905808508,0,53.6025410030235,0,54.8247718130302,24.5394628328135,33.2252993116539,57.7110927887913,54.618449378432
"1394","XM_022430595.1",85.79626510055,-0.175061398526885,0.468413703933976,-0.37373244432567,0.708603384553033,0.999772012416676,90.9815371516214,74.8326654672658,80.6234989530863,72.8909777525383,70.3702310117208,76.0757354515635,80.1151656511707,80.9640321968251,82.4860843663998,85.2888269552815,93.7085500656593,74.9587260702326,83.0968428744812,74.6112934372222,69.3343444260605,133.582476228941,79.3424456780806,115.245463156501,76.118932291131,84.8232318616694,62.2924825756035,68.4642531270444,112.027415413536,136.875150249565
"1395","XM_022430605.1",600.825763263907,0.640047860221807,0.816595028540856,0.783800828870445,0.433156987426072,0.999772012416676,722.236152944352,735.260633718056,588.823306960743,677.457322641239,828.492186444659,836.833089967198,642.80638793057,573.609584038524,665.210357793547,676.360232366302,682.055902376634,682.001524081625,694.103040480961,114.989169885601,755.643869686921,480.736935410739,608.292083531951,700.406535772841,434.965327377891,545.144429159754,439.822680003504,600.069042113507,431.135810833912,303.362712812737
"1396","XM_022430615.1",91.2974902704255,-3.60782079827876,5.97996176330062,-0.603318372438461,0.546296913017049,0.999772012416676,117.939029640991,0,193.858750291691,0,0,85.2717034731811,75.4025088481607,131.73808628636,0,126.941509886931,0,105.679515443279,0,286.156254829817,111.537858424532,97.5871982031783,0,39.3085300688839,0,0,331.282748242982,105.716861446171,247.818221975398,134.900989428657
"1397","XM_022430617.1",145.174492051274,-0.31647474337468,1.04138618763384,-0.303897581063322,0.761205920725248,0.999772012416676,77.5027909069367,171.046092496608,109.611723295769,148.997733935336,59.1109940498454,254.979113326669,78.2301029299667,200.351672893838,115.746602256077,232.064947762045,151.831574789929,160.976936314762,229.738330300036,171.167084944216,192.930349707299,70.3907659170467,37.026474649771,126.859347040489,303.116462516468,247.228687987061,92.4948983698355,71.4847348826493,96.411472658922,84.8889152990088
"1398","XM_022430638.1",219.37906629134,0.1137028286091,0.298061797164832,0.381474008714444,0.702851553819899,0.999772012416676,213.413482207507,203.117234839722,213.788154527285,228.320268548392,219.555120756569,192.279331361095,232.805246068696,220.249613010007,235.484466658916,217.18898957217,221.816441294662,224.876178210698,221.591580998617,180.822664094915,208.003033278182,259.965896852729,293.567049008898,169.741379842908,240.590196705896,212.058079654174,207.641608585345,230.563440677841,207.08098000684,210.577154230099
"1399","XM_022430641.1",96.922788117867,-0.474426458837586,1.09777886282716,-0.43216942400929,0.66561828023098,0.999772012416676,102.213825688859,97.4012471161238,95.1176111244277,114.696097345906,74.1233099990125,85.2717034731811,111.218700551037,96.7451571165453,94.4598708066837,91.2392102312313,97.2671025997983,73.7298944953108,0,82.5113127423398,87.4215647111198,159.179118380594,104.026762111261,124.179219990338,95.1486653639138,98.2708174007146,88.7195963955565,94.6417616756202,105.237875085443,153.326490423791
"1400","XM_022430648.1",35.8252495219193,0.285374090641489,0.573119537145557,0.497931185635034,0.618532545701272,0.999772012416676,41.5594675877777,35.6346026034599,25.3646962998474,36.4454888762692,34.7159806324489,42.6358517365905,41.4713798664884,41.8542878305621,38.5822007520257,29.7519163797493,15.4203943146022,44.2379366971865,34.2163470659629,34.2334169888431,27.1308304275889,36.7951730930017,37.026474649771,33.0549002851979,47.5743326819569,33.1017490191881,40.5844962234993,44.3003990822052,30.5529314764189,33.5607339554221
"1401","XM_022430667.1",12.9231590839364,3.39575578795344,3.53584863762753,0.960379285418709,0.336864359628347,0.999772012416676,0,0,11.7764661392149,0,10.3209672150524,7.52397383586892,28.2759408180603,19.2118042500941,14.634627871458,11.9007665518997,14.2342101365558,24.5766314984369,45.6217960879505,20.1889382241895,22.106602570628,7.99895067239167,0,22.3343920845931,0,0,12.2697314164068,14.0955815261562,23.0844371155165,0
"1402","XM_022430678.1",178.414828540016,-0.137723116616348,0.400072642300281,-0.344245274619348,0.730661836367601,0.999772012416676,189.825676279309,184.11211345121,187.517576216729,165.076626086631,244.888403920788,169.707409853488,157.402737220535,188.001227304492,210.206473062761,188.428803738413,170.81052163867,162.205767889684,140.124087984419,150.100366797235,145.702607851866,129.583000892745,214.224603330818,207.263158545024,161.752731118653,200.679353428828,191.596575194659,190.290350603109,196.8966695147,135.559043035627
"1403","XM_022430681.1",103.321417812567,-1.12638639253636,1.0961179453866,-1.0276142246162,0.30413133033255,0.999772012416676,129.171318178228,93.8377868557778,107.799959274351,114.696097345906,106.962751137816,112.023610445159,109.333637829833,82.3363039289747,101.111974384619,109.090360059081,112.6874969144,70.0433997705452,0,86.0224324335032,93.4506381394729,119.184365018636,115.487337598095,91.12431970514,129.130331565312,98.2708174007146,117.978186696219,141.96264251343,121.532771872866,116.475488433524
"1404","XM_022430727.1",70.2474598931854,-0.266343271230143,1.25131722825256,-0.21285031902109,0.831443714014631,0.999772012416676,85.3653928830028,102.152527463252,85.1529090066305,105.048762055129,65.678882277606,116.203595909531,96.1381987814049,105.664923375518,49.2255664767225,77.3549825873483,71.1710506827792,38.0937788225772,0,59.6890347497777,69.3343444260605,67.9910807153292,56.4212947044129,44.6687841691863,67.9633324027955,67.2379276952258,80.2251669534288,28.1911630523124,71.2901734449775,75.676164801442
"1405","XM_022430738.1",77.6702494978653,1.07278194387207,8.1451518529574,0.131708034821052,0.895215230019389,0.999772012416676,97.7209102739637,0,164.870525949008,0,257.085910629487,0,0,175.650781715146,0,0,0,100.764189143591,0,154.489266411189,0,97.5871982031783,80.2240284078371,257.292196814513,0,0,187.82127322038,0,140.543484791527,150.036222388946
"1406","XM_022430762.1",123.181672768396,0.476858360858175,0.511855966629133,0.93162606660339,0.351529807106575,0.999772012416676,130.294547031952,118.7820086782,132.25877356349,117.911875776165,119.160257846514,113.695604630908,119.701482796455,116.643097232714,135.702912989884,118.015934973006,143.528285543605,143.773294265856,145.012137565271,128.155868727464,128.620233138199,147.980587439246,119.895251246877,147.406987758315,40.7779994416773,116.890551224008,151.01207897116,102.696379690567,105.916829118252,112.527166791709
"1407","XM_022430777.1",665.966104716536,0.0125736510913385,0.475032079732011,0.0264690567812428,0.978883214059322,0.999772012416676,517.808501566635,573.717101915705,641.364463581855,411.619639073158,613.628414422205,608.605883612508,482.576056628228,625.069773994133,778.29611861845,635.699279980644,697.476296691236,729.925955503577,703.879139642665,780.346351361065,827.992750827158,639.116158724094,836.622010538872,717.380673757132,532.832526037917,734.445056363235,757.891871336509,693.703976537259,985.841255639118,457.347256843497
"1408","XM_022430808.1",92.3699959969864,0.392961971514001,0.50429078338313,0.779236869803056,0.435840194952185,0.999772012416676,90.9815371516214,35.6346026034599,80.6234989530863,98.6172051946107,74.1233099990125,95.303668587673,95.1956674208028,107.723330973742,106.433657246967,101.156515691148,97.2671025997983,93.3911996940603,89.614242315617,73.7335135144313,83.4021824255511,119.984260085875,84.6319420566193,114.352087473117,92.4301320678019,100.339676714414,67.955435537022,125.853406483537,104.558921052634,83.5728080850707
"1409","XM_022430814.1",46.8350300333947,-1.03331090309206,1.31101465709161,-0.788176468891956,0.430593491138405,0.999772012416676,60.6543581010809,62.9544645994458,48.9176285782771,64.3155686051809,25.3332831642195,51.8318197582081,51.8392248331105,41.1681519644874,22.6171521649806,39.6692218396658,42.7026304096675,50.3820945717957,0,48.2778957534967,69.3343444260605,70.3907659170467,21.1579855141548,42.8820328024188,51.6521326261246,42.4116159308347,44.3597981977783,64.4369441195712,47.5267822966517,59.2248246272155
"1410","XM_022430865.1",159.65838400424,1.23559030699066,2.73278914837103,0.452135250803075,0.651171550222938,0.999772012416676,106.706741103753,200.741594666158,229.188148709335,206.881745679998,192.345298098703,177.231383689357,72.5749147663547,225.738699938606,204.884790200412,201.321300836304,93.7085500656593,212.587862461479,0,202.767162164686,208.003033278182,242.368205373468,183.369207789342,190.289020560734,0,184.128478919234,196.315702662508,0,168.380600136709,132.268775000781
"1411","XM_022430889.1",37.3239053559901,0.597916870547158,3.41395505331897,0.175139057547309,0.860970369053489,0.999772012416676,0,58.2031842523179,23.5529322784297,50.380528740725,75.0615797458355,63.5357790584486,0,61.0660920806563,29.2692557429161,40.6609523856574,0,33.1784525228898,0,56.1779150586143,57.2761975693544,22.3970618826967,27.32906462245,32.1615246018141,33.9816662013978,43.4460455876843,41.528321717069,66.4505986233078,80.1165758714986,0
"1412","XM_022430907.1",70.9876140037093,-0.584382212463834,0.630816510151101,-0.926390167441647,0.354243252090587,0.999772012416676,75.2563331994893,84.3352261615218,74.2823248781245,91.1137221906729,45.9752175943242,101.155648237793,68.8047893239466,62.4383638128058,70.512297926116,84.2970964092898,84.2190766412888,73.7298944953108,29.328297485111,84.2668725879215,75.3634178544136,59.1922349756983,59.9476256234387,58.9627951033259,97.8671986600256,55.8592014698799,61.3486570820338,71.4847348826493,54.9952766575541,78.9664328362873
"1413","XM_022430917.1",34.7615653974313,0.748179629881385,2.37118997721,0.315529180315493,0.752359899049633,0.999772012416676,0,45.1371632977159,17.2117582034679,50.380528740725,40.3455991133866,44.3078459223392,47.1265680301004,45.2849671609361,0,44.627874569624,21.3513152048338,24.5766314984369,0,20.1889382241895,50.2422785696091,56.7925497739808,70.5266183805161,16.0807623009071,27.1853329611182,19.6541634801429,42.4721472106388,45.3072263340735,48.8846903622703,56.5926101993392
"1414","XM_022430920.1",57.1647822656928,0.896689942905358,4.0392634963803,0.221993426204779,0.824319000793812,0.999772012416676,89.8583082978976,43.9493432109339,87.870555038757,0,109.777560378284,0,0,98.8035647147697,46.5647250455483,37.6857607476825,0,94.6200312689822,63.5446445510739,100.944691120948,36.1744405701185,99.9868834048958,85.5135247863758,110.778584739582,0,39.3083269602858,111.37140824123,0,86.9061161995917,28.2963050996696
"1415","XM_022430932.1",106.281201460603,0.29485197150209,0.984854082663099,0.299386453985949,0.764645196614079,0.999772012416676,61.7775869548046,123.533289025328,46.1999825461506,107.192614341968,89.1356259481796,49.3238284795851,78.2301029299667,39.109744366263,83.8165050819869,114.049012789039,124.549338694864,199.070715137339,161.305636168111,97.4335714297842,152.736526851612,125.583525556549,171.908632302508,160.807623009071,88.3523321236342,64.1346387246769,201.034830130357,112.76465220925,63.8216790840751,34.8768411693602
"1416","XM_022430979.1",29.1234526426305,1.5908716638419,2.19407968447445,0.72507469765072,0.468406205979089,0.999772012416676,0,0,18.1176402141767,19.2946705815543,52.5431058220848,20.0639302289838,23.5632840150502,37.7374726341134,23.9475728805677,52.5617189375572,29.654604451158,22.1189683485932,29.328297485111,23.7000579153529,59.2858887121387,17.5976914792617,0,57.1760437365584,28.5445996091741,48.6181938719325,24.5394628328135,27.1843358004441,36.6635177717027,46.7218060948033
"1417","XM_022431025.1",36.0101947873947,0.774329707830979,3.25317317509479,0.238022898307102,0.811863334234943,0.999772012416676,53.9149849787386,0,61.5999767282008,31.0858581591708,38.4690596197407,55.1758081297054,45.2415053088964,53.5185975538336,0,29.7519163797493,26.0960519170191,0,0,22.8222779925621,64.3101165690996,58.3923399084592,44.960719217579,32.1615246018141,0,22.7574524506918,55.6857041206152,50.341362593415,48.205736329461,69.7536823387204
"1418","XM_022431088.1",32.8298128431237,-1.0212523625328,3.97487859066998,-0.256926680711691,0.797235373541962,0.999772012416676,30.3271790505405,30.8833222563319,24.4588142891386,0,0,24.2439156933554,30.1610035392643,48.71564649131,0,52.5617189375572,0,0,0,48.2778957534967,34.1647494273342,61.5919201774158,56.4212947044129,87.5508169716051,0,58.9624904404288,25.4832883263832,61.4164623639663,48.205736329461,64.4892534829679
"1419","XM_022431103.1",208.995078518878,1.47701815277754,6.38048371767508,0.231489996391015,0.816934156132442,0.999772012416676,398.746243071921,181.736473277646,400.399848733305,395.540746921862,352.789424805427,317.678895292243,0,331.403623314123,0,352.064343827034,0,0,0,338.823050197268,308.4875904174,408.746379359214,0,362.710527453793,0,349.637224015174,149.124427984021,0,367.993085782646,0
"1420","XM_022431107.1",157.147756151568,0.352524842555109,0.759288339765916,0.464283229561763,0.642444837632961,0.999772012416676,162.868183789939,153.228791194878,171.21170002397,161.860847656372,167.012014934484,132.923537767018,82.0002283723747,158.497385063276,149.007120145754,229.08975612407,153.017758967975,156.061610015074,193.89263337379,137.811447878163,153.741372423004,197.574081608074,159.566474085918,249.251815664059,144.082264693927,148.957870586346,167.057112361846,142.969469765299,164.985829972662,34.8768411693602
"1421","XM_022431171.1",104.153737279738,0.316862705550525,0.722638660519997,0.43848014624974,0.661038259164304,0.999772012416676,104.460283396306,87.8986864218678,103.270549220807,133.99076792746,126.666415821097,99.4836540520446,115.931357354047,82.3363039289747,98.4511329534449,147.767851352755,49.8197354779455,90.9335365442166,112.425140359592,84.2668725879215,73.3537267116293,132.782581161702,64.355539272221,157.234120275536,50.2928659780687,101.374106371263,86.831945408417,115.785133964854,116.780093643201,163.197294528327
"1422","XM_022431186.1",17.3282808691098,2.53007345948009,3.74563710402359,0.675472126427375,0.499375854599722,0.999772012416676,0,17.81730130173,15.3999941820502,28.9420058723314,28.1480924046883,0,22.6207526544482,28.1315705090664,0,20.8263414658245,0,14.7459788990622,17.9228484631234,0,15.0726835708827,36.7951730930017,17.631654595129,40.2019057522677,0,0,13.2135569099765,29.1979903041807,25.1212992139445,44.0895916669271
"1423","XM_022431214.1",285.923417360394,0.458478837761458,0.582934657634555,0.786501251481398,0.431573886181575,0.999772012416676,301.025332797957,283.889000740897,338.799872005104,326.937473743003,285.234003034175,300.122956341882,209.241962053646,242.892096590475,280.718770988877,309.419930349393,353.482885057804,294.919577981243,314.464523034802,285.278474907026,316.526354988537,359.152885190386,349.106760983555,294.81397551663,88.3523321236342,276.19271837885,348.271607127238,219.488340907289,283.123831681482,200.706350125563
"1424","XM_022431225.1",102.34207895887,-0.165498025494145,0.848298858168739,-0.195094009499686,0.845319352199685,0.999772012416676,102.213825688859,58.2031842523179,101.45878519939,122.199580349844,38.4690596197407,134.595531952766,88.5979478965888,124.190591759537,51.8864079078967,119.999396064989,124.549338694864,122.883157492185,68.4326941319257,114.11138996281,123.596005281238,147.180692372007,92.5661866244274,100.951452222361,54.3706659222364,126.200418135655,113.25905922837,121.826097476064,122.211725905676,82.2567008711326
"1425","XM_022431309.1",116.589150253256,-0.619027066440677,0.622169366383011,-0.994949446063857,0.319760852439194,0.999772012416676,147.142979837807,146.101870674186,101.45878519939,135.06269407088,100.394862910055,135.431529045641,93.3106046995988,113.21241790234,99.781553669032,117.024204427014,137.597364653373,115.510168042654,94.5022918964689,104.455810812111,122.591159709846,117.584574884158,115.487337598095,90.2309440217563,129.130331565312,111.71840293976,112.3152337348,200.358623121792,100.485196855778,57.2506638063083
"1426","XM_022431344.1",132.328577173229,3.26432796890868,5.54243936766495,0.588969540732018,0.55588170653099,0.999772012416676,125.801631617057,0,217.41168257012,239.039529982589,243.011864427142,96.9756627734216,94.2531360602008,192.804178367016,0,229.08975612407,0,0,0,251.045057918183,226.090253563241,211.17229775114,196.592948735689,294.81397551663,0,117.924980880858,224.630467469601,0,215.228428400551,0
"1427","XM_022431407.1",10.5761120668976,4.1058548369859,5.21474321938785,0.787355132218357,0.431074004127879,0.999772012416676,19.0948905133032,0,17.2117582034679,0,18.7653949364589,0,17.9080958514382,11.6643097232714,0,43.6361440236324,23.7236835609264,0,0,15.8000386102353,16.0775291422749,21.5971668154575,0,19.654265034442,0,0,0,0,12.9001266233769,15.7932865672575
"1428","XM_022431568.1",285.586651649359,-0.17886059442428,0.395554057261741,-0.452177372828531,0.651141207498827,0.999772012416676,230.261915013363,298.142841782281,276.294013266195,289.420058723314,241.135324933496,376.198691793446,307.265223556255,261.417764974495,236.814887374503,265.783786325761,279.939466018932,215.045525611323,189.004583792938,271.233996142372,307.482744846008,347.154459181798,288.27755263036,246.571688613908,364.283461678984,287.571444604196,285.979124551634,369.505601435666,301.455590567334,317.839892166056
"1429","XM_022431623.1",232.34285086024,0.859665799921314,1.66411791168551,0.516589475952817,0.605442763762966,0.999772012416676,114.569343079819,261.320419092039,134.070537584908,155.429290795854,294.616700502404,175.559389503608,0,286.804792019262,220.849838787458,303.469547073443,342.807227455387,323.182704204446,392.673316328431,303.711853285634,246.187164991085,294.361384744013,299.738128117193,321.615246018141,89.7115987716901,262.745132839805,190.65274970109,111.757824957381,244.423451811352,205.970778981316
"1430","XM_022431634.1",55.3227823690965,-2.41351408419979,2.29581818302222,-1.05126534063017,0.293136740774617,0.999772012416676,44.9291541489488,36.8224226902419,60.694094717492,33.2297104460101,0,27.5879040648527,73.5174461269567,67.2413148753294,0,65.4542160354486,46.2611829438065,92.1623681191385,0,56.1779150586143,35.1695949987264,109.585624211766,68.7634529210032,90.2309440217563,47.5743326819569,33.1017490191881,57.5733551077548,95.6485889274885,78.75866780588,107.262737935957
"1431","XM_022431950.1",165.29313050648,0.750797741831757,1.62935591042596,0.460794192986035,0.644946268373121,0.999772012416676,169.607556912282,160.35571171557,225.5646206665,229.392194691812,177.332982149536,152.987467996001,74.4599774875587,179.08146104552,127.720388696361,216.197259026179,190.975652665458,208.901367736714,211.815481836913,174.678204635379,194.940040850083,168.777859187464,163.9743877347,237.637931780071,55.7299325702923,154.130018870594,166.113286868276,139.948988009694,186.71235902256,0
"1432","XM_022431972.1",209.379561730944,0.26438190660219,1.51478080078308,0.174534762036537,0.861445213844383,0.999772012416676,245.987118965495,216.183255794323,299.846945544624,263.693831281242,283.357463540529,206.491281939958,68.8047893239466,233.286194465428,110.424919393729,220.164181210145,240.795388143403,215.045525611323,257.437277924863,236.122799230738,201.973959849829,241.568310306228,186.895538708368,292.133848466478,0,241.022110045963,231.237245924589,154.04456953585,220.660060663026,157.932865672575
"1433","XM_022431984.1",367.327496604279,0.747497767955382,1.60385428448699,0.466063391908747,0.641170125970825,0.999772012416676,431.319879829909,395.544088898405,458.376297418671,501.661435120411,417.53003733621,392.082636558058,368.529761995385,361.593601421414,317.970551025315,433.386248598349,359.413805948035,419.03156704835,472.511459482344,422.212142862398,378.826780414853,419.145015233323,127.829495814685,476.169239243526,0,394.117699259708,352.990734595087,296.00721204928,397.188109193446,222.422119155543
"1434","XM_022431985.1",658.534774708484,0.34812577710795,0.799807956030479,0.435261708117696,0.663372475887379,0.999772012416676,804.231859266184,832.66188083418,835.223213873546,856.468988592325,652.097474041946,659.601706277842,371.357356077191,633.989540253105,721.088027848205,796.359628431291,812.53616196173,701.662829280374,661.516043275282,586.356988424287,795.837692542608,727.104616120403,619.752659018785,732.568060374655,324.864728885363,613.416786511829,830.56643434138,456.09274509634,652.474825529747,127.004346145029
"1435","XM_022432044.1",121.466129111967,0.853050255634169,4.96373934201596,0.171856376182661,0.863550443001772,0.999772012416676,179.716616595795,0,169.399936002552,195.090558102382,164.197205694015,171.379404039236,168.713113547759,139.285580813182,0,158.676887358663,0,168.349925764293,0,166.778185330261,174.84312942224,173.577229590899,0,224.237296529315,0,154.130018870594,137.798522061184,0,144.617208988383,224.39627997645
"1436","XM_022432079.1",1153.40803336923,-0.55192717303022,0.581807241830291,-0.948642666072577,0.34280238321372,0.999772012416676,1247.90725648705,1242.45981077397,1501.04649174454,911.137221906729,1291.99744137519,932.136758554871,745.542306236189,1399.0310309265,1608.4786451448,1216.85337993175,1295.31312242658,1361.54538501341,1552.7704168506,1477.303610057,1434.91947594804,743.102517465186,527.186472394358,693.259530305771,916.145720789684,1365.44714704151,1856.5047458517,793.37987447222,1074.78423393714,493.540205226795
"1437","XM_022432103.1",260.353558949469,1.07266162756209,2.2960595690895,0.467174999291266,0.640374678979872,0.999772012416676,330.229282994774,188.863393798338,346.046928090775,381.605707057407,264.59206860407,285.075008670145,175.310833071974,260.045493242345,287.370874566812,338.180116183151,322.642096428599,297.377241131087,175.969784910666,317.756332050287,312.506972702969,345.55466904732,247.724747061563,303.747732350467,0,287.571444604196,323.732144294424,207.40641388487,249.176130041017,0
"1438","XM_022432115.1",53.163347949373,0.643012167900445,0.790234301429473,0.813698123122832,0.415817909648145,0.999772012416676,46.0523830026725,57.0153641655359,48.0117465675683,27.8700797289117,55.3579150625537,43.4718488294649,65.0346638815386,54.2047334199084,110.424919393729,50.5782578455739,21.3513152048338,14.7459788990622,32.5869972056789,48.2778957534967,54.2616608551778,47.1938089671108,87.2766902458887,43.7754084858026,62.5262658105719,58.9624904404288,60.404831588464,62.4232896158346,55.6742306903634,68.4375751247823
"1439","XM_022432146.1",56.8138870011728,2.82994895884118,5.83492080339738,0.48500211985627,0.627674841790989,0.999772012416676,57.2846715399097,64.1422846862279,110.517605306478,141.494250931398,57.2344545561996,98.6476569591702,0,100.861972312994,0,104.131707329123,0,0,0,90.4113320474574,0,147.980587439246,109.3162584898,122.39246862357,0,0,61.3486570820338,0,97.7693807245406,0
"1440","XM_022432314.1",28.845039889929,2.55374235402428,4.00053363360747,0.638350427195747,0.52324559293453,0.999772012416676,25.8342636356456,29.6955021695499,26.2705783105562,66.4594208920202,73.1850402521896,49.3238284795851,54.6668189149165,23.3286194465428,30.5996764585032,0,0,29.4919577981243,0,35.9889768344248,0,46.3939138998717,0,50.0290382694886,0,24.8263117643911,25.4832883263832,0,43.4530580997958,57.2506638063083
"1441","XM_022432321.1",69.6494612489289,2.21161370984923,3.4890289009912,0.633876580735954,0.526161370411052,0.999772012416676,101.090596835135,0,88.7764370494659,36.4454888762692,79.7529284799502,97.8116598662959,39.5863171452844,91.9422060540218,99.781553669032,129.916701524905,109.128944380261,109.366010168044,138.494738124135,95.6780115842025,107.518476138963,67.9910807153292,0,88.4441926549889,0,43.4460455876843,71.730737511301,0,74.6849436090241,0
"1442","XM_022432355.1",81.3304316794809,1.00217575199079,1.01999382710618,0.98253119318777,0.325838223371604,0.999772012416676,64.0240446622521,58.2031842523179,57.0705666746566,60.0278640315021,60.9875335434913,63.5357790584486,91.4255419783948,96.7451571165453,98.4511329534449,61.487293851482,55.7506563681771,0,61.9152946907899,59.6890347497777,66.319807711884,147.180692372007,143.697984950302,98.2713251722098,116.896931732808,95.1675284301657,119.865837683358,93.6349344237519,84.1903000683544,97.391933831421
"1443","XM_022432357.1",71.2936833872942,0.244737250527912,1.24031731986598,0.197318256068823,0.843578493906516,0.999772012416676,69.6401889308707,38.0102427770239,65.2235047710361,76.1067561827974,58.1727243030225,56.0118052225797,85.7703538147828,68.6135866074789,35.9213593208515,90.2474796852397,97.2671025997983,115.510168042654,87.9848924553331,60.5668146725686,75.3634178544136,91.9879327325042,59.9476256234387,101.844827905745,0,63.1002090678273,73.6183884984405,77.5256983938591,66.5374952153124,96.0758266174828
"1444","XM_022432412.1",121.340217508639,1.92986995419139,3.68110832493024,0.524263288075873,0.600095427415352,0.999772012416676,205.550880231441,93.8377868557778,188.423458227438,187.587075098444,83.506007467242,270.027060998407,84.8278224541808,181.139868643744,0,205.28822302027,99.6394709558909,94.6200312689822,0,227.34500000283,205.993342135397,159.179118380594,67.8818701912468,183.142015093664,0,108.615113969211,101.933153305533,0,163.627921907044,0
"1445","XM_022432442.1",24.2543254866803,-3.2713387503513,5.01926631252205,-0.651756361719635,0.51455835696981,0.999772012416676,0,30.8833222563319,46.1999825461506,24.6543012986527,29.0863621515112,0,31.1035348998663,0,0,51.5699883915655,27.2822360950654,0,0,0,22.106602570628,22.3970618826967,60.8292083531951,55.389292369791,0,24.8263117643911,64.180133562743,0,46.8478282638424,44.7476452738961
"1446","XM_022432470.1",13.6487255529653,-4.92240450080402,5.95020736966867,-0.827266042171252,0.408086286435148,0.999772012416676,0,0,21.741168257012,0,0,21.7359244147324,19.7931585726422,37.7374726341134,0,0,0,29.4919577981243,0,0,0,44.7941237653933,20.2764027843984,18.7608893510582,0,26.8951710780903,18.876509871395,0,32.5897935748469,34.8768411693602
